# theta phi
2.112385231371278493e+01 8.005804253224917488e+01
-1.588761476862871973e+02 9.994195746775083933e+01
1.228639203822000923e+02 6.224469917170924305e+01
-5.713607961779990774e+01 1.177553008282907570e+02
1.132780817753455551e+02 8.961650262694290348e+01
1.241651192212091104e+02 6.482525579417675488e+01
-6.672191822465445910e+01 9.038349737305708231e+01
-5.583488077879089673e+01 1.151747442058232593e+02
1.754318106248512379e+02 2.151594085160150271e+01
1.441148426379906198e+02 5.873953414388149241e+01
-4.568189375148772768e+00 1.584840591483985008e+02
-3.588515736200938733e+01 1.212604658561185289e+02
6.477251059472096673e-01 6.040390392110535345e+01
-8.595241037218715974e+01 8.184401343656458039e+01
-1.793522748940528118e+02 1.195960960788946466e+02
9.404758962781285447e+01 9.815598656343540540e+01
-1.319989308693363395e+00 9.804162109005744696e+01
1.786800106913066202e+02 8.195837890994256725e+01
-4.258553477036538387e-02 9.688141970335523467e+01
-2.606962534321904812e+01 1.005637916912722716e+02
1.799574144652296468e+02 8.311858029664476533e+01
1.539303746567809696e+02 7.943620830872771421e+01
-2.252797938810352729e+00 8.544334238238731416e+01
1.777472020611896539e+02 9.455665761761268584e+01
-2.347003939685713636e+00 8.221284874203971071e+01
3.706541918423592108e+01 8.582411923448587743e+01
1.776529960603143081e+02 9.778715125796030350e+01
-1.429345808157640931e+02 9.417588076551413678e+01
5.206688398552226005e+01 9.125987415531014335e+01
-1.279331160144777471e+02 8.874012584468987086e+01
-3.892480052501563925e+00 8.513267663684796105e+01
1.761075199474984458e+02 9.486732336315205316e+01
-3.448921703799642025e+00 8.252888788928221686e+01
1.765510782962003873e+02 9.747111211071781156e+01
-3.096658583553907995e+00 7.548870303785520264e+01
1.769033414164460964e+02 1.045112969621447974e+02
-2.814332574175869350e+00 7.595813084499269507e+01
1.771856674258241355e+02 1.040418691550073049e+02
-2.709718329318046237e+00 9.223885342914103092e+01
1.772902816706819635e+02 8.776114657085898330e+01
1.793461045457972602e+02 1.283695317311448889e+02
8.493068474486788944e+01 2.104903089403262584e+01
-6.538954542027429762e-01 5.163046826885510399e+01
-9.506931525513211056e+01 1.589509691059673742e+02
-3.931692824644176243e-01 6.462835953668789557e+01
1.796068307175355869e+02 1.153716404633121044e+02
