# w mse
3.000000000000000000e+00 7.095917646778092218e-04
5.000000000000000000e+00 2.379921338742992543e-03
9.000000000000000000e+00 8.044635313827116704e-03
1.700000000000000000e+01 2.855848802988363022e-02
3.300000000000000000e+01 1.006914576025463581e-01
6.500000000000000000e+01 3.181033338998700555e-01
1.290000000000000000e+02 8.664688803830276065e-01
2.570000000000000000e+02 2.464193662877493196e+00
5.130000000000000000e+02 6.621095962022162773e+00
1.025000000000000000e+03 1.558229742400660456e+01
2.049000000000000000e+03 2.217225954925737241e+01
4.097000000000000000e+03 2.373919662985130330e+01
8.193000000000000000e+03 2.760701833157200724e+01
