# w mse
3.000000000000000000e+00 1.331393603998971831e-02
5.000000000000000000e+00 1.138943986784068073e-02
9.000000000000000000e+00 1.191193684115353368e-02
1.700000000000000000e+01 1.841685677916157782e-02
3.300000000000000000e+01 3.749485094715863942e-02
6.500000000000000000e+01 8.697064096166809422e-02
1.290000000000000000e+02 1.974352361395889377e-01
2.570000000000000000e+02 4.177847038825547310e-01
5.130000000000000000e+02 8.110610679334678830e-01
1.025000000000000000e+03 1.408569051833838071e+00
2.049000000000000000e+03 2.353027417307801183e+00
4.097000000000000000e+03 3.267499283221976025e+00
8.193000000000000000e+03 3.276315824778637253e+00
1.638500000000000000e+04 4.183055694190552565e+00
