# ezz df
0.000000000000000000e+00 0.000000000000000000e+00
1.000003213123057400e-02 0.000000000000000000e+00
2.000006426246092595e-02 0.000000000000000000e+00
3.000009639369149994e-02 0.000000000000000000e+00
4.000012852492185189e-02 0.000000000000000000e+00
5.000016065615242589e-02 0.000000000000000000e+00
6.000019278738277784e-02 0.000000000000000000e+00
7.000022491861335183e-02 0.000000000000000000e+00
8.000025704984370378e-02 1.960689800162312535e+00
9.000028918107427778e-02 2.657300994123947380e+00
1.000003213123046297e-01 2.397146008650434812e+00
1.100003534435352037e-01 2.566684324134719919e+00
1.200003855747655557e-01 2.550508584705172943e+00
1.300004177059961297e-01 2.416251911704601962e+00
1.400004498372264816e-01 2.579295711277964642e+00
1.500004819684570556e-01 2.240640696439783142e+00
1.600005140996876296e-01 2.247918160479657868e+00
1.700005462309179816e-01 2.241773160767685624e+00
1.800005783621485556e-01 2.207611454507951709e+00
1.900006104933789075e-01 2.393018231259673723e+00
2.000006426246094815e-01 2.156052346857592728e+00
2.100006747558398335e-01 2.085136866991274207e+00
2.200007068870704074e-01 2.096690349856225488e+00
2.300007390183007594e-01 2.152356188914921198e+00
2.400007711495313334e-01 2.152374308151314253e+00
2.500008032807616853e-01 2.216102352581285739e+00
2.600008354119922593e-01 2.070061883085848820e+00
2.700008675432226113e-01 2.143431829456859283e+00
2.800008996744531853e-01 2.289585329866482333e+00
2.900009318056835372e-01 2.273500516146587103e+00
3.000009639369141112e-01 2.354619908667200168e+00
3.100009960681446852e-01 2.251788672850122186e+00
3.200010281993750372e-01 2.327999140822067936e+00
3.300010603306056112e-01 2.304029589817806478e+00
3.400010924618359631e-01 2.247458434965623031e+00
3.500011245930665371e-01 0.000000000000000000e+00
3.600011567242968891e-01 2.300067280086774968e+00
3.700011888555272410e-01 2.223979261162905008e+00
3.800012209867580371e-01 2.210154161522167815e+00
3.900012531179881670e-01 2.188743112798889889e+00
4.000012852492189630e-01 2.226767477213261071e+00
4.100013173804490929e-01 2.322776422610809632e+00
4.200013495116798889e-01 2.284223591251549390e+00
4.300013816429100189e-01 2.323198578859196228e+00
4.400014137741408149e-01 2.400335427391391718e+00
4.500014459053709448e-01 2.309958780556618851e+00
4.600014780366017408e-01 2.363347185281717167e+00
4.700015101678318707e-01 2.324246296309952609e+00
4.800015422990626668e-01 2.417800560847469526e+00
4.900015744302927967e-01 2.437295045792499781e+00
5.000016065615235927e-01 2.314613041127821180e+00
5.100016386927539447e-01 2.198312317162050444e+00
5.200016708239845187e-01 2.221124422685383681e+00
5.300017029552148706e-01 2.229851843618892548e+00
5.400017350864454446e-01 2.320987630638835064e+00
5.500017672176757966e-01 2.222631307560982705e+00
5.600017993489065926e-01 2.236368779066651324e+00
5.700018314801367225e-01 2.261102977843628015e+00
5.800018636113675186e-01 2.255971049727784727e+00
5.900018957425976485e-01 2.220877779662663976e+00
6.000019278738280004e-01 2.211076916776295143e+00
6.100019600050585744e-01 2.159636793565317792e+00
6.200019921362889264e-01 2.181794884976006710e+00
6.300020242675195004e-01 2.149475575676736305e+00
6.400020563987498523e-01 2.179795377123129985e+00
6.500020885299804263e-01 2.268957881905657725e+00
6.600021206612110003e-01 2.278744747571051388e+00
6.700021527924413522e-01 2.277726590824820985e+00
6.800021849236719262e-01 2.275051867077044765e+00
6.900022170549022782e-01 2.285021648071320133e+00
7.000022491861330742e-01 2.298418033729428878e+00
7.100022813173632041e-01 2.238628234608482259e+00
7.200023134485940002e-01 2.205084813087196949e+00
7.300023455798241301e-01 2.200158280560517987e+00
7.400023777110549261e-01 2.281217517380137227e+00
7.500024098422850560e-01 2.194630164036999176e+00
7.600024419735158521e-01 2.335849066502879268e+00
7.700024741047459820e-01 2.196091808920380029e+00
7.800025062359767780e-01 2.212144159312545266e+00
7.900025383672069079e-01 2.211814694796288450e+00
8.000025704984377040e-01 2.224431963055859551e+00
8.100026026296680559e-01 2.172801207570667525e+00
8.200026347608986299e-01 2.258576972479564127e+00
8.300026668921289819e-01 2.192719384730373644e+00
8.400026990233595559e-01 2.180532065378316897e+00
8.500027311545899078e-01 2.252764430555763919e+00
8.600027632858207038e-01 2.250691554796474314e+00
8.700027954170508337e-01 2.253924451688983144e+00
8.800028275482816298e-01 2.287814971418580257e+00
8.900028596795117597e-01 2.192809493005169141e+00
9.000028918107425557e-01 2.199570791625082400e+00
9.100029239419726856e-01 2.171849118917545507e+00
9.200029560732034817e-01 2.241698512733032000e+00
9.300029882044336116e-01 2.242741809661965124e+00
9.400030203356644076e-01 2.257180863437040941e+00
9.500030524668945375e-01 2.209755852931661657e+00
9.600030845981253336e-01 2.302844332856087917e+00
9.700031167293554635e-01 2.283692187683326491e+00
9.800031488605862595e-01 2.286568401796657657e+00
9.900031809918163894e-01 2.335215684878161113e+00
1.000003213123047185e+00 2.321370792476931122e+00
