# w mse
3.000000000000000000e+00 7.745366337425209358e-03
5.000000000000000000e+00 1.903623181781936152e-02
9.000000000000000000e+00 5.748673087244425550e-02
1.700000000000000000e+01 1.552264982007980076e-01
3.300000000000000000e+01 3.716311924975376768e-01
6.500000000000000000e+01 8.350252061070797538e-01
1.290000000000000000e+02 1.872034878442220274e+00
2.570000000000000000e+02 4.162432381511548485e+00
5.130000000000000000e+02 9.027645403663651535e+00
1.025000000000000000e+03 1.794700958865943363e+01
2.049000000000000000e+03 3.199558792859869172e+01
4.097000000000000000e+03 3.489891428762959436e+01
8.193000000000000000e+03 3.969727540358795892e+01
