# w mse
3.000000000000000000e+00 9.779720936567691016e-04
5.000000000000000000e+00 3.459554353867034734e-03
9.000000000000000000e+00 1.204441260948100299e-02
1.700000000000000000e+01 4.245429949610068227e-02
3.300000000000000000e+01 1.413860180650978182e-01
6.500000000000000000e+01 3.806490048041776264e-01
1.290000000000000000e+02 8.461516250792411320e-01
2.570000000000000000e+02 2.267222223295038752e+00
5.130000000000000000e+02 6.046106500738861023e+00
1.025000000000000000e+03 1.330082412792091517e+01
2.049000000000000000e+03 1.949684657410179156e+01
4.097000000000000000e+03 2.380155915154707102e+01
8.193000000000000000e+03 2.863883190691819536e+01
