# w mse
3.000000000000000000e+00 1.191853519728415522e-02
5.000000000000000000e+00 9.931584936657376905e-03
9.000000000000000000e+00 1.081449905320004679e-02
1.700000000000000000e+01 1.845364791206197119e-02
3.300000000000000000e+01 4.039562604699029752e-02
6.500000000000000000e+01 9.352578307229100774e-02
1.290000000000000000e+02 2.140371182178305853e-01
2.570000000000000000e+02 4.798481647719510246e-01
5.130000000000000000e+02 9.718823427739557985e-01
1.025000000000000000e+03 1.745971230439384625e+00
2.049000000000000000e+03 2.594390968985958335e+00
4.097000000000000000e+03 2.983886890822408766e+00
8.193000000000000000e+03 4.210218394698790334e+00
1.638500000000000000e+04 5.142228101174563193e+00
