# w mse
3.000000000000000000e+00 6.888182255939732587e-03
5.000000000000000000e+00 4.172575008825568296e-03
9.000000000000000000e+00 5.784729796012873411e-03
1.700000000000000000e+01 1.162643877595354557e-02
3.300000000000000000e+01 2.904703856231432429e-02
6.500000000000000000e+01 7.674264181078042923e-02
1.290000000000000000e+02 1.965539799617883332e-01
2.570000000000000000e+02 4.859275028586210743e-01
5.130000000000000000e+02 1.122744606093033948e+00
1.025000000000000000e+03 2.682559119841058326e+00
2.049000000000000000e+03 5.065300590700301697e+00
4.097000000000000000e+03 4.930227166575266828e+00
8.193000000000000000e+03 7.766898154090853268e+00
1.638500000000000000e+04 1.265954528232554210e+01
