# theta phi
6.641370685147640529e+01 5.981493822835567897e+01
6.638770376364912806e+01 5.982273342696928609e+01
-1.135862931485235947e+02 1.201850617716443423e+02
-1.136122962363508861e+02 1.201772665730307210e+02
3.510776034088638653e+01 7.114415233209933831e+01
-1.448922396591136135e+02 1.088558476679006759e+02
-3.063120767993766336e+01 8.093572859715672507e+01
-3.062643245627650757e+01 8.088620301698584569e+01
-2.957126752479345910e+01 7.878779935992247374e+01
-2.955893599148676287e+01 7.872678489468103180e+01
1.493687923200623686e+02 9.906427140284328914e+01
1.493735675437235102e+02 9.911379698301416852e+01
1.504287324752065729e+02 1.012122006400775263e+02
1.504410640085132513e+02 1.012732151053189540e+02
