# w mse
3.000000000000000000e+00 3.809264464250494003e-02
5.000000000000000000e+00 7.776535789543001509e-02
9.000000000000000000e+00 2.048187185052748605e-01
1.700000000000000000e+01 4.740239129718457067e-01
3.300000000000000000e+01 1.024869560311631123e+00
6.500000000000000000e+01 2.127628524326043102e+00
1.290000000000000000e+02 4.223173731883164805e+00
2.570000000000000000e+02 7.974135413760994773e+00
5.130000000000000000e+02 1.431191561191280925e+01
1.025000000000000000e+03 2.343479550294722458e+01
2.049000000000000000e+03 3.112512446800417720e+01
4.097000000000000000e+03 4.018170555646261022e+01
8.193000000000000000e+03 3.931222859788670121e+01
