# w mse
3.000000000000000000e+00 2.370334060820635663e-02
5.000000000000000000e+00 5.696890261503998604e-02
9.000000000000000000e+00 1.425496333648646474e-01
1.700000000000000000e+01 3.210166460420186274e-01
3.300000000000000000e+01 6.729961070630285924e-01
6.500000000000000000e+01 1.364620393578679591e+00
1.290000000000000000e+02 2.624347085472962249e+00
2.570000000000000000e+02 4.767809071522944642e+00
5.130000000000000000e+02 8.394245015441581970e+00
1.025000000000000000e+03 1.455086077778646647e+01
2.049000000000000000e+03 2.113338987307698957e+01
4.097000000000000000e+03 2.827119848479285480e+01
8.193000000000000000e+03 3.097483256115596717e+01
