# size duration
2.399999999999902212e-04 6.235132942196859596e-02
1.200000000000089884e-04 2.140372306725752544e-02
3.599999999999992095e-04 1.028806214692264825e-01
1.200000000000089884e-04 4.200720583322248985e-02
2.399999999999902212e-04 1.015812189654674846e-01
4.799999999999804423e-04 1.297353931571699204e-01
6.000000000000171863e-04 1.710809363671831340e-01
2.399999999999902212e-04 7.171133357639636330e-02
4.799999999999804423e-04 1.490439612245223477e-01
5.999999999999894307e-04 2.134384637369902971e-01
2.400000000000013234e-03 9.905790443737624296e-01
1.260000000000000009e-02 9.986616676005294124e+00
9.599999999999886402e-04 4.446369250601931444e-01
2.399999999999902212e-04 5.069048920578898831e-02
7.199999999999984190e-04 3.749065156197221582e-01
2.400000000000179767e-04 7.100548236092414645e-02
3.599999999999992095e-04 1.469716364289888888e-01
1.319999999999987850e-03 5.664351068445212523e-01
7.199999999999984190e-04 3.482164181362478739e-01
7.199999999999984190e-04 2.404383517476793852e-01
7.199999999999984190e-04 4.036115474490411525e-01
2.400000000000179767e-04 8.307049421142972956e-02
3.599999999999992095e-04 1.000549668234480410e-01
2.399999999999902212e-04 4.944867549327440492e-02
1.439999999999996838e-03 5.569476722898162313e-01
4.800000000000081979e-04 1.377851737177905045e-01
2.399999999999902212e-04 5.606095392256994769e-02
5.999999999999894307e-04 2.407436242276710936e-01
4.800000000000081979e-04 1.500554457768846495e-01
2.399999999999902212e-04 5.362875881880317663e-02
4.800000000000081979e-04 2.531954912025736748e-01
7.199999999999984190e-04 2.361561550925395103e-01
1.199999999999812328e-04 2.256901484380356010e-02
3.599999999999992095e-04 1.698475041564434240e-01
2.399999999999902212e-04 6.734959535163853594e-02
2.399999999999902212e-04 7.136062428228628907e-02
3.599999999999992095e-04 1.503150719623974618e-01
2.399999999999902212e-04 9.999788851666860379e-02
1.200000000000089884e-04 3.178528179076898358e-02
1.200000000000089884e-04 2.278668956360339198e-02
2.399999999999902212e-04 7.942090673748347651e-02
3.599999999999992095e-04 1.487474815143894902e-01
1.200000000000089884e-04 2.246210305995679710e-02
1.200000000000089884e-04 2.763648378621557170e-02
2.399999999999902212e-04 9.694030354656667237e-02
2.400000000000179767e-04 9.857777099039066737e-02
1.200000000000089884e-04 2.179504747377275162e-02
3.599999999999714539e-04 1.212749395481104581e-01
