# time ep bcc_intrp hcp_intrp
0.000000000000000000e+00 2.178837237478534379e-04 -4.751754545395669993e-14 2.109423746787797427e-13
2.000000000000000000e+00 1.907303907825029130e-04 -3.524316039005270795e-08 -3.381466328056248472e-06
4.000000000000000000e+00 2.203636449176262510e-04 -5.813015979683200385e-08 -5.577395184364064562e-06
6.000000000000000000e+00 -2.128225664357571208e-05 -6.991433676439839928e-08 -6.708037701530500385e-06
8.000000000000000000e+00 4.587857700634576270e-05 -7.226952369876471494e-08 -6.934013371706626572e-06
1.000000000000000000e+01 1.096227882342852176e-04 -6.715684053304471490e-08 -6.443467545080849845e-06
1.200000000000000000e+01 1.382591644002430990e-04 -5.667462477099149964e-08 -5.437733813451472997e-06
1.400000000000000000e+01 1.904664639750170731e-04 -4.291190935923339111e-08 -4.117251678259492564e-06
1.600000000000000000e+01 2.169241976197494072e-04 -2.781391761352836056e-08 -2.668655704862743505e-06
1.800000000000000000e+01 2.670269322878845476e-04 -1.306522667832155093e-08 -1.253564465786283222e-06
2.000000000000000000e+01 1.092734683110917378e-04 2.834399381868024648e-12 2.708318014299493370e-10
2.200000000000000000e+01 8.186573307998146025e-05 1.046951592087452809e-08 1.004520573832934360e-06
2.400000000000000000e+01 8.795295673367717337e-05 1.783983960557122828e-08 1.711673666804358618e-06
2.600000000000000000e+01 8.936175945213490138e-05 2.201333448859088548e-08 2.112103222984273998e-06
2.800000000000000000e+01 2.295960371357687324e-05 2.321712555541921574e-08 2.227605794491438473e-06
3.000000000000000000e+01 1.216897495223410227e-04 2.191764192360778907e-08 2.102923689184521550e-06
3.200000000000000000e+01 5.151119664683571214e-05 1.872737764863074972e-08 1.796824532052099244e-06
3.400000000000000000e+01 1.784891350032850182e-04 1.431915364058511386e-08 1.373877843047210945e-06
3.600000000000000000e+01 2.945235639590763638e-04 9.353738672501776819e-09 8.974674445827446334e-07
3.800000000000000000e+01 1.683635031418074472e-04 4.421209398586256611e-09 4.242036977242236162e-07
4.000000000000000000e+01 1.035283064348226957e-04 -1.957101147809225949e-12 -1.842885843927888345e-10
4.200000000000000000e+01 2.077884415165763207e-04 -3.578651375235608612e-09 -3.433593160906411867e-07
4.400000000000000000e+01 6.244714000848113414e-05 -6.119770468160368182e-09 -5.871696326931186150e-07
4.600000000000000000e+01 2.918859278187649342e-04 -7.575006844007248219e-09 -7.267924155840432832e-07
4.800000000000000000e+01 1.749608665939966952e-04 -8.010654584111875920e-09 -7.685863969708606191e-07
5.000000000000000000e+01 2.238449871467445076e-04 -7.579232130794366640e-09 -7.271984769907646751e-07
5.200000000000000000e+01 1.643324974884520159e-04 -6.487762105322758543e-09 -6.224848585478781615e-07
5.400000000000000000e+01 1.818302616700189986e-04 -4.967641187292315408e-09 -4.766280028434266569e-07
5.600000000000000000e+01 1.282616049735696775e-04 -3.248181945636474666e-09 -3.116495621569015384e-07
5.800000000000000000e+01 1.399922495330116826e-04 -1.536024862858198503e-09 -1.473746453761748398e-07
6.000000000000000000e+01 1.368031638637528732e-04 1.078026556911027001e-12 9.579248505531268165e-11
6.200000000000000000e+01 1.822661781246226291e-04 1.243841030174053230e-09 1.193466834248368968e-07
6.400000000000000000e+01 1.018465086814390394e-04 2.125949194464737957e-09 2.039741044956855376e-07
6.600000000000000000e+01 1.783125469215092983e-04 2.629674256127145782e-09 2.523015731892286340e-07
6.800000000000000000e+01 2.034902343340432365e-04 2.778627772315189759e-09 2.666032237197413224e-07
7.000000000000000000e+01 1.700958240251682942e-04 2.626931339122506870e-09 2.520569235553438148e-07
7.200000000000000000e+01 1.773836607984876843e-04 2.247374064623386403e-09 2.156261045271889998e-07
7.400000000000000000e+01 1.359414288419603066e-04 1.720089404244617981e-09 1.650345942127984245e-07
7.600000000000000000e+01 2.693100328254979976e-04 1.124608850489039469e-09 1.078969096290904872e-07
7.800000000000000000e+01 9.866877686935757868e-05 5.319373830303675277e-10 5.103102074244247888e-08
8.000000000000000000e+01 1.807770586108683498e-04 -4.847233725513433455e-13 -4.459965730063686351e-11
8.200000000000000000e+01 2.378129298725075585e-04 -4.315883206373882786e-10 -4.141355391951151432e-08
8.400000000000000000e+01 1.313757515274483270e-04 -7.385296818540609820e-10 -7.085985753718659907e-08
8.600000000000000000e+01 2.596449674909040786e-04 -9.147784751917242829e-10 -8.777017068695158741e-08
8.800000000000000000e+01 2.394542719126478356e-04 -9.679950174756868364e-10 -9.287748881092738884e-08
9.000000000000000000e+01 2.539464259246042993e-04 -9.164464742639211181e-10 -8.792383554556693070e-08
9.200000000000000000e+01 1.659558962874433177e-04 -7.847611449562919006e-10 -7.529191625721409764e-08
9.400000000000000000e+01 6.112223837212178018e-05 -6.009619468727578351e-10 -5.765951116565304346e-08
9.600000000000000000e+01 2.189123569385741097e-04 -3.928815051068568209e-10 -3.769683920573640989e-08
9.800000000000000000e+01 9.271300627950070095e-05 -1.856588216497812027e-10 -1.781667657851926378e-08
1.000000000000000000e+02 1.202643298815276110e-04 1.783018177548001404e-13 1.925348769304946472e-11
1.020000000000000000e+02 1.510353106211484789e-04 1.503130953039999440e-10 1.442289199182766879e-08
1.040000000000000000e+02 7.714935139058621411e-05 2.566167278672537577e-10 2.462088377619409130e-08
1.060000000000000000e+02 1.202755257417274792e-04 3.170637086213901057e-10 3.042041618606106113e-08
1.080000000000000000e+02 2.168631609925121551e-04 3.347169208467448698e-10 3.211087884480434695e-08
1.100000000000000000e+02 6.433454799725703971e-05 3.160636197208077647e-10 3.033130568930175741e-08
1.120000000000000000e+02 1.229067338609189652e-04 2.702482682082063548e-10 2.593076664503257689e-08
1.140000000000000000e+02 2.796041493502684008e-04 2.068063498228411845e-10 1.984069841753921537e-08
1.160000000000000000e+02 1.901052754599008576e-04 1.351669887128537084e-10 1.297321006177298841e-08
1.180000000000000000e+02 1.148023679740876185e-04 6.396971841127196967e-11 6.138832331359367345e-09
1.200000000000000000e+02 2.347927177195644963e-04 -1.132427485117659671e-13 -8.167022613747576543e-12
1.220000000000000000e+02 1.574500521972889769e-04 -5.207190234557401709e-11 -5.000478919825468438e-09
1.240000000000000000e+02 1.141819625766603979e-04 -8.939871065649640514e-11 -8.570654186357273829e-09
1.260000000000000000e+02 2.309774417841407856e-04 -1.109066172233497127e-10 -1.063752108620974468e-08
1.280000000000000000e+02 1.835127975654913396e-04 -1.176190256302334092e-10 -1.127912518938956055e-08
1.300000000000000000e+02 2.353580542569190179e-04 -1.114830450177350940e-10 -1.069521471386281064e-08
1.320000000000000000e+02 2.235697606368988039e-04 -9.555334301580842293e-11 -9.169438097700322032e-09
1.340000000000000000e+02 1.280364316086461673e-04 -7.327005668855690601e-11 -7.024381520892575281e-09
1.360000000000000000e+02 1.682594829115957244e-04 -4.784417306780142098e-11 -4.589680191458000991e-09
1.380000000000000000e+02 1.784794136935946227e-04 -2.257238840286390769e-11 -2.165751356031364594e-09
1.400000000000000000e+02 9.865849577562948308e-05 5.062616992290713824e-14 3.091749078976135934e-12
1.420000000000000000e+02 1.401338888684690309e-04 1.818500905415021407e-11 1.743988287117304026e-09
1.440000000000000000e+02 2.924229165548377501e-04 3.088551636665215483e-11 2.963942868916547013e-09
1.460000000000000000e+02 1.300513535179553121e-04 3.798161785084630537e-11 3.645560742171483071e-09
1.480000000000000000e+02 1.789069165687232066e-04 3.988565033807844884e-11 3.831418293742672176e-09
1.500000000000000000e+02 2.379651419162319426e-04 3.747802068687633437e-11 3.605415965779457110e-09
1.520000000000000000e+02 2.195194100785523295e-04 3.201083842441221350e-11 3.074533294622483481e-09
1.540000000000000000e+02 2.674850154584483553e-05 2.452704706001895829e-11 2.350637684500611613e-09
1.560000000000000000e+02 9.207812773400197298e-05 1.600009014168790600e-11 1.538492444552730376e-09
1.580000000000000000e+02 1.840712162870777185e-04 7.567502180449992011e-12 7.304106208749772122e-10
1.600000000000000000e+02 2.412214283005953072e-04 -1.754152378907747334e-14 -1.359579115955966699e-12
1.620000000000000000e+02 1.368103117154653020e-04 -6.300515664747763367e-12 -6.038403110864010159e-10
1.640000000000000000e+02 2.460226580617563830e-04 -1.088396039961025963e-11 -1.043777286824365547e-09
1.660000000000000000e+02 2.552851085291657496e-04 -1.368194446627057914e-11 -1.307472574652024377e-09
1.680000000000000000e+02 1.167761739940004900e-04 -1.460986887025228498e-11 -1.398563043153444596e-09
1.700000000000000000e+02 7.993338072539296624e-05 -1.396505133754999406e-11 -1.335921595568834164e-09
1.720000000000000000e+02 6.904185538590158766e-05 -1.203992461284997262e-11 -1.150385342540971578e-09
1.740000000000000000e+02 2.118417617716708556e-05 -9.189093930217495654e-12 -8.823413111258560093e-10
1.760000000000000000e+02 1.479859411355685661e-05 -6.024292176221024420e-12 -5.748486131551544531e-10
1.780000000000000000e+02 1.087719195120954996e-04 -2.779776409056466946e-12 -2.688627098734741594e-10
1.800000000000000000e+02 2.312562415922193165e-04 -5.151434834260726348e-14 6.290523657526136958e-13
1.820000000000000000e+02 1.249634606352908323e-04 2.173150548401281412e-12 2.106903540521898321e-10
1.840000000000000000e+02 2.114102393091770588e-04 3.667288694941817084e-12 3.507769630317625342e-10
1.860000000000000000e+02 2.328991008899473913e-04 4.417799459588422906e-12 4.221676341842339752e-10
1.880000000000000000e+02 3.206672130042931973e-04 4.551248267148366722e-12 4.339575365719383626e-10
1.900000000000000000e+02 2.124089386235736981e-04 4.203526415835767693e-12 4.009541587635112592e-10
1.920000000000000000e+02 2.476000024900226748e-04 3.516298363592795795e-12 3.376807722332841877e-10
1.940000000000000000e+02 1.291835474587499366e-04 2.709166224690306990e-12 2.572975166259539037e-10
1.960000000000000000e+02 7.697955559560903938e-05 1.783018177548001404e-12 1.697797458177774388e-10
1.980000000000000000e+02 2.216813028244630362e-04 8.375522497772180941e-13 8.223310921096071979e-11
2.000000000000000000e+02 2.840787689975966118e-04 -8.570921750106208492e-14 -1.696420781627239194e-13
2.020000000000000000e+02 2.004996201597358807e-04 -7.722711359292588895e-13 -7.313705197020681226e-11
2.040000000000000000e+02 1.191730344475804004e-04 -1.350919376363890478e-12 -1.323774423411805401e-10
2.060000000000000000e+02 2.638098743489754316e-04 -1.835864793520158855e-12 -1.729449916609837601e-10
2.080000000000000000e+02 2.020461883588554192e-04 -2.027711332175385905e-12 -1.921396375337280915e-10
2.100000000000000000e+02 2.452725611306362519e-04 -1.941113936254623695e-12 -1.887683342971513412e-10
2.120000000000000000e+02 1.708866843036539740e-04 -1.746602862340296269e-12 -1.657012305145144637e-10
2.140000000000000000e+02 1.125168426370885821e-04 -1.330047183500937535e-12 -1.274573779852516964e-10
2.160000000000000000e+02 2.196682733483813765e-04 -9.197087535994796781e-13 -8.188094646754962014e-11
2.180000000000000000e+02 2.560790480969857980e-04 -3.794742298168785055e-13 -3.695843631135176111e-11
2.200000000000000000e+02 2.210225790117686245e-04 -8.659739592076221015e-15 2.040589919261037721e-13
2.220000000000000000e+02 1.024481356516285940e-04 2.426947531830592197e-13 2.520184061438612844e-11
2.240000000000000000e+02 2.090941841501412629e-04 3.250733016102458350e-13 3.692646188824255660e-11
2.260000000000000000e+02 1.522478109362238735e-04 3.943512183468556032e-13 3.847566709680450003e-11
2.280000000000000000e+02 1.668528066178353447e-04 2.595701431573615992e-13 3.343059162830286368e-11
2.300000000000000000e+02 1.340140190321647412e-04 2.395861287141087814e-13 2.594080505957663263e-11
2.320000000000000000e+02 1.293261191934683835e-04 1.565414464721470722e-13 1.893396550656234467e-11
2.340000000000000000e+02 1.978261719216070635e-04 1.179056852151916246e-13 1.454170117654030037e-11
2.360000000000000000e+02 1.426658253034073648e-04 1.161293283757913741e-13 1.077427036477729416e-11
