# w mse
3.000000000000000000e+00 1.027871630956626869e-02
5.000000000000000000e+00 1.708988631082714732e-02
9.000000000000000000e+00 5.215466804879084761e-02
1.700000000000000000e+01 1.647181108275381500e-01
3.300000000000000000e+01 4.799740286384003851e-01
6.500000000000000000e+01 1.276304160585201908e+00
1.290000000000000000e+02 3.097351722394589668e+00
2.570000000000000000e+02 6.133614401332242672e+00
5.130000000000000000e+02 7.667679306726802757e+00
1.025000000000000000e+03 7.149901090437293050e+00
2.049000000000000000e+03 9.467169440526738811e+00
