# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.277548640173847838e-03
9.000000000000000000e+00 1.860355137772102272e-03
1.700000000000000000e+01 2.261912376726133832e-03
3.300000000000000000e+01 2.799551815616259810e-03
6.500000000000000000e+01 4.124442933456167262e-03
1.290000000000000000e+02 7.785669873880354634e-03
2.570000000000000000e+02 1.800913810120633937e-02
5.130000000000000000e+02 4.449635760515777833e-02
1.025000000000000000e+03 1.085844972714972434e-01
2.049000000000000000e+03 2.582548893667006018e-01
4.097000000000000000e+03 6.102399718729332179e-01
8.193000000000000000e+03 1.409966138231761423e+00
1.638500000000000000e+04 2.865497221807193462e+00
3.276900000000000000e+04 3.675128671550221604e+00
