# drho_hcp drho_bcc avalancheSize
-1.168399920478581590e-07 -4.108364031262204026e-09 2.426889379607244379e+00
1.660461252974524370e-03 4.937838726302053449e-01 8.856408951670223573e+00
1.455182598360666157e-01 -3.088907724709976099e-01 3.658071955713249945e+00
-3.532595430195406561e-04 5.496601560543504239e-04 1.704918814876717481e-01
5.121365059901294980e-03 -1.313604464794987728e-02 1.597599159068462171e+00
6.774614176104643004e-03 1.343031723530282301e-03 1.013973527035340938e+00
-1.846740828117260369e-02 2.811512640303565763e-03 1.279934410593776661e+00
2.964518699945684066e-03 -1.876058097890360640e-03 4.420355034966016450e-01
2.598949933343502883e-03 1.697673999713980239e-03 9.975962052881585940e-02
-1.597182306670275054e-03 -2.936680956698488332e-03 1.184021409716407847e-01
-3.730021605664146644e-02 -2.767563627506025234e-04 1.023752825964506119e+00
1.589689852306443163e-02 9.535358950212326212e-04 2.044385721836698089e+00
-2.495417509878632839e-02 -2.762258910602358349e-03 4.019497176656949833e+00
9.284431445155602591e-02 4.150361211871380664e-03 1.284246988739519368e+00
3.107222882055160618e-02 3.413652084176268045e-03 8.739028016327555770e-01
-7.749968109514038250e-02 -3.781934572313667628e-03 3.372464379661014089e+00
2.523687525512741114e-04 9.150380362296563902e-05 1.465381875965106329e-01
