# w mse
3.000000000000000000e+00 3.766590346975420833e-03
5.000000000000000000e+00 4.461302293807298258e-03
9.000000000000000000e+00 6.692822249697516317e-03
1.700000000000000000e+01 1.039473371820004780e-02
3.300000000000000000e+01 2.776224350652937989e-02
6.500000000000000000e+01 8.173770007125880088e-02
1.290000000000000000e+02 2.261746252535390689e-01
2.570000000000000000e+02 5.518804114794879645e-01
5.130000000000000000e+02 1.214669397643968196e+00
1.025000000000000000e+03 2.363848011028331086e+00
2.049000000000000000e+03 3.893643816726332751e+00
4.097000000000000000e+03 6.110905379306671215e+00
8.193000000000000000e+03 8.653964045879028788e+00
