# clusterSize EnergyDrop
0.000000000000000000e+00 -3.527332585009690229e+04
0.000000000000000000e+00 -3.526678226085379720e+04
0.000000000000000000e+00 -3.526101838475830300e+04
0.000000000000000000e+00 -3.524503745513359900e+04
0.000000000000000000e+00 -3.522361044641870103e+04
0.000000000000000000e+00 -3.519882473226699949e+04
0.000000000000000000e+00 -3.516662602703319862e+04
0.000000000000000000e+00 -3.512740108114820032e+04
0.000000000000000000e+00 -3.508578640064779756e+04
0.000000000000000000e+00 -3.503563272665449767e+04
2.800000000000000000e+01 -3.499702281058829976e+04
2.470000000000000000e+02 -3.497170382517029793e+04
5.010000000000000000e+02 -3.493848103797520162e+04
5.340000000000000000e+02 -3.490924244790509692e+04
7.730000000000000000e+02 -3.487804233382250095e+04
1.074000000000000000e+03 -3.485573410080339818e+04
1.333000000000000000e+03 -3.484372883752280177e+04
1.476000000000000000e+03 -3.482765396727019834e+04
2.157000000000000000e+03 -3.481827260842989926e+04
3.115000000000000000e+03 -3.481813555546129646e+04
4.836000000000000000e+03 -3.482692568584669789e+04
6.176000000000000000e+03 -3.482597229109230102e+04
5.738000000000000000e+03 -3.481240941904710053e+04
7.983000000000000000e+03 -3.480715032276260172e+04
7.083000000000000000e+03 -3.480960390645800362e+04
1.010000000000000000e+04 -3.480718956152869941e+04
1.010200000000000000e+04 -3.480042922505050228e+04
9.838000000000000000e+03 -3.480669460527600313e+04
1.154700000000000000e+04 -3.480568292904699774e+04
8.974000000000000000e+03 -3.480208936141389859e+04
9.430000000000000000e+03 -3.480340446712139965e+04
8.081000000000000000e+03 -3.479515760826910264e+04
8.629000000000000000e+03 -3.479107354696180118e+04
7.891000000000000000e+03 -3.477591215890819876e+04
7.106000000000000000e+03 -3.477252314129470324e+04
5.765000000000000000e+03 -3.476115028696710215e+04
6.851000000000000000e+03 -3.474518778739710251e+04
5.719000000000000000e+03 -3.473587022883709869e+04
4.274000000000000000e+03 -3.472596778681949945e+04
4.500000000000000000e+03 -3.471729264134149707e+04
3.444000000000000000e+03 -3.471287951139119832e+04
3.203000000000000000e+03 -3.471248512162490078e+04
4.039000000000000000e+03 -3.471659699033969810e+04
3.759000000000000000e+03 -3.471691029156280274e+04
2.724000000000000000e+03 -3.470848896805100230e+04
3.022000000000000000e+03 -3.470080813649920310e+04
1.851000000000000000e+03 -3.470069813511119719e+04
1.866000000000000000e+03 -3.469029685168679862e+04
1.855000000000000000e+03 -3.468614917513309774e+04
1.562000000000000000e+03 -3.468010752199419949e+04
1.385000000000000000e+03 -3.467663393954459752e+04
1.291000000000000000e+03 -3.467365424555710342e+04
1.165000000000000000e+03 -3.467009402365359711e+04
1.169000000000000000e+03 -3.466601836693890073e+04
9.740000000000000000e+02 -3.465923437907530024e+04
7.920000000000000000e+02 -3.464905819668259937e+04
8.000000000000000000e+02 -3.464910933074480272e+04
5.730000000000000000e+02 -3.464739929328479775e+04
5.460000000000000000e+02 -3.464864927806489868e+04
4.960000000000000000e+02 -3.464684130382169678e+04
4.300000000000000000e+02 -3.464290268093100167e+04
4.010000000000000000e+02 -3.464054339755490219e+04
4.070000000000000000e+02 -3.463837565682420245e+04
3.910000000000000000e+02 -3.463906971759610315e+04
3.760000000000000000e+02 -3.463903655098089803e+04
3.840000000000000000e+02 -3.463115639378259948e+04
3.500000000000000000e+02 -3.463413420528789720e+04
2.760000000000000000e+02 -3.463676159422800265e+04
2.310000000000000000e+02 -3.463779113936250360e+04
2.640000000000000000e+02 -3.463801110906180111e+04
2.060000000000000000e+02 -3.463811814503710048e+04
2.430000000000000000e+02 -3.463368819401459768e+04
1.710000000000000000e+02 -3.464206220168829896e+04
1.400000000000000000e+02 -3.464105896130699693e+04
1.700000000000000000e+02 -3.463742034462659649e+04
1.750000000000000000e+02 -3.463465100429319864e+04
1.280000000000000000e+02 -3.463181891691329656e+04
9.000000000000000000e+01 -3.463010018846709863e+04
1.340000000000000000e+02 -3.462799267387190048e+04
9.700000000000000000e+01 -3.463177664176750113e+04
1.120000000000000000e+02 -3.463345398116410070e+04
6.400000000000000000e+01 -3.463713856298290193e+04
4.600000000000000000e+01 -3.463792192383450310e+04
4.400000000000000000e+01 -3.463660842763160326e+04
2.800000000000000000e+01 -3.463974055588620104e+04
3.100000000000000000e+01 -3.463846869702849654e+04
2.300000000000000000e+01 -3.463606669510449865e+04
1.700000000000000000e+01 -3.464030530334960349e+04
9.000000000000000000e+00 -3.463889179132769641e+04
9.000000000000000000e+00 -3.463828270759920269e+04
6.000000000000000000e+00 -3.463584096316449723e+04
8.000000000000000000e+00 -3.463534111161399778e+04
7.000000000000000000e+00 -3.463269865781079716e+04
5.000000000000000000e+00 -3.463286198574389709e+04
3.000000000000000000e+00 -3.462950448934760061e+04
7.000000000000000000e+00 -3.462795873831040080e+04
2.000000000000000000e+00 -3.462332247608470061e+04
2.000000000000000000e+00 -3.462361277128809888e+04
2.000000000000000000e+00 -3.462275396384020132e+04
0.000000000000000000e+00 -3.462434311325500312e+04
0.000000000000000000e+00 -3.462485223237209721e+04
