# w mse
3.000000000000000000e+00 9.225249306287295475e-03
5.000000000000000000e+00 6.866417911903547992e-03
9.000000000000000000e+00 7.849324473782400002e-03
1.700000000000000000e+01 1.285281937478803017e-02
3.300000000000000000e+01 2.800638206100104430e-02
6.500000000000000000e+01 6.988966298307580649e-02
1.290000000000000000e+02 1.731806539873850248e-01
2.570000000000000000e+02 4.084364463128078437e-01
5.130000000000000000e+02 9.093638583694318989e-01
1.025000000000000000e+03 1.650294427629865002e+00
2.049000000000000000e+03 2.622056423451382123e+00
4.097000000000000000e+03 3.918212932538178261e+00
8.193000000000000000e+03 5.209291751690336980e+00
1.638500000000000000e+04 6.345080487451961737e+00
