# theta phi size
3.095198470166582538e+01 6.512295794944633087e+01 1.200000000000000000e+01
1.443540820706338650e+02 9.183580987692124609e+01 2.000000000000000000e+00
1.314781020191549317e+02 1.141620166766893618e+02 3.200000000000000000e+01
3.093951231259807599e+01 6.514059163304212063e+01 1.200000000000000000e+01
1.721064506120086879e+00 9.442768599568090337e+01 2.000000000000000000e+00
-1.490480152983341782e+02 1.148770420505536833e+02 9.000000000000000000e+00
-3.564591792936613501e+01 8.816419012307875391e+01 9.000000000000000000e+00
-4.852189798084506833e+01 6.583798332331065239e+01 9.000000000000000000e+00
-1.490604876874019453e+02 1.148594083669578652e+02 3.000000000000000000e+00
-1.782789354938799420e+02 8.557231400431909663e+01 9.000000000000000000e+00
1.304488926089003087e+02 7.044545059229071171e+01 9.000000000000000000e+00
-1.151626576732832774e+02 4.239713710070467556e+01 3.000000000000000000e+00
1.304523590651127165e+02 7.044830795781726351e+01 4.000000000000000000e+00
1.436972943657534643e+02 5.317694053123028652e+01 3.000000000000000000e+00
-5.873558043765295622e+01 1.295252853918969436e+02 3.000000000000000000e+00
-1.151624784195023778e+02 4.239298560575911523e+01 3.000000000000000000e+00
1.045091507030874283e+02 1.021577402523216449e+01 6.100000000000000000e+01
9.357621097965598267e+01 9.693086137537051172e+01 2.000000000000000000e+00
7.959009838727338604e+01 1.160502159150201962e+01 6.000000000000000000e+00
-2.499662511529873044e+01 6.947490788830415909e+01 4.000000000000000000e+00
1.436891989840732720e+02 5.313575804626907484e+01 4.000000000000000000e+00
1.328030553865618231e+02 1.232456924014779958e+02 4.000000000000000000e+00
3.187622696309962311e+00 8.439896457292307730e+01 9.000000000000000000e+00
2.643989100743351628e+01 6.732642900898257210e+01 2.000000000000000000e+00
9.357667014023870422e+01 9.692514493981416024e+01 2.000000000000000000e+00
-5.493347515172918349e+01 1.258219825181740958e+02 2.000000000000000000e+00
6.059784690134420337e+00 1.259658614822607490e+02 2.000000000000000000e+00
-5.875901844071186275e+01 1.296050434142482288e+02 2.900000000000000000e+01
1.462009009959733135e+02 1.217989507033827863e+02 9.000000000000000000e+00
3.659121074327554624e+01 6.146680089075923092e+01 3.000000000000000000e+00
1.391369146210398924e+02 9.715048267853363484e+01 5.800000000000000000e+01
-9.206292118450508610e+01 1.768312947456661846e+02 7.400000000000000000e+01
1.395375218083497657e+02 5.099605906528243793e+01 5.000000000000000000e+00
-1.151560795960920558e+02 4.238519108026905258e+01 5.800000000000000000e+01
1.046226496366260363e+02 1.023163744991155255e+01 8.000000000000000000e+00
-4.955110739109968421e+01 1.095545494077092883e+02 3.000000000000000000e+00
6.483734232671670838e+01 1.376028628992953315e+02 3.000000000000000000e+00
-4.954764093488729770e+01 1.095516920421827365e+02 7.400000000000000000e+01
-3.630270563424654284e+01 1.268230594687697135e+02 2.000000000000000000e+00
1.212644195623470580e+02 5.047471460810306354e+01 7.400000000000000000e+01
6.483752158049762215e+01 1.376070143942408777e+02 5.000000000000000000e+00
-7.549084929691255752e+01 1.697842259747678213e+02 4.000000000000000000e+00
-8.642378902034400312e+01 8.306913862462948828e+01 3.000000000000000000e+00
-1.004099016127266140e+02 1.683949784084979910e+02 3.000000000000000000e+00
1.550033748847012589e+02 1.105250921116958409e+02 2.000000000000000000e+00
-3.631080101592671383e+01 1.268642419537309394e+02 5.800000000000000000e+01
-4.719694461343819114e+01 5.675430759852202556e+01 3.000000000000000000e+00
-1.768123773036900559e+02 9.560103542707690849e+01 1.000000000000000000e+01
-1.535601089925665121e+02 1.126735709910174279e+02 1.400000000000000000e+01
-8.642332985976129578e+01 8.307485506018583976e+01 1.000000000000000000e+01
1.250665248482708307e+02 5.417801748182590416e+01 2.600000000000000000e+01
-1.739402153098655788e+02 5.403413851773925103e+01 6.000000000000000000e+00
1.212409815592881586e+02 5.039495658575177117e+01 2.000000000000000000e+00
-3.379909900402670786e+01 5.820104929661719950e+01 2.000000000000000000e+00
-1.434087892567244467e+02 1.185331991092407549e+02 2.000000000000000000e+01
-4.086308537896013604e+01 8.284951732146637937e+01 2.000000000000000000e+00
8.793707881549491390e+01 3.168705254333833210e+00 3.000000000000000000e+00
-4.046247819165022719e+01 1.290039409347175479e+02 4.000000000000000000e+00
6.484392040390795842e+01 1.376148089197309616e+02 2.000000000000000000e+00
-7.537735036337396366e+01 1.697683625500884546e+02 2.000000000000000000e+00
1.270479154286883414e+02 1.167916738420254319e+02 1.000000000000000000e+01
1.380005917216698492e+02 1.197893222530329069e+02 2.000000000000000000e+00
8.428188785087523627e+01 1.134037144776677764e+02 8.000000000000000000e+00
1.270471712159546200e+02 1.167908721378432801e+02 2.000000000000000000e+00
-1.365582218319597416e+02 4.540642592741736649e+01 3.000000000000000000e+00
-8.180007659759590410e+01 9.900796316389474327e+01 3.000000000000000000e+00
-1.532830423330404983e+02 1.691598894737678336e+02 9.000000000000000000e+00
1.379981773595309846e+02 1.197855712279956180e+02 7.400000000000000000e+01
-1.371498534644795200e+02 2.777151793184331030e+00 2.000000000000000000e+00
1.380001165177191638e+02 1.197899862095268873e+02 2.000000000000000000e+00
8.429815849488888091e+01 1.134003682703919935e+02 2.000000000000000000e+00
9.936856508124354548e+01 9.431026781111012269e+01 2.000000000000000000e+00
-9.196018715793947251e+01 8.259223204958118458e+01 6.000000000000000000e+00
-9.703080048051938888e+01 9.289290088422239933e+01 8.000000000000000000e+00
1.499322357451606251e+02 1.216188099335273165e+02 5.000000000000000000e+00
1.270509623003929107e+02 1.167964949722390458e+02 1.800000000000000000e+01
-1.291915781789786308e+02 6.395514165199146106e+01 5.000000000000000000e+00
1.650560562430775349e+02 1.124760479917379854e+02 2.000000000000000000e+00
1.430003003932107788e+02 7.033593932507638158e+01 5.000000000000000000e+00
1.411291754570505930e+02 8.738406189140209790e+01 2.000000000000000000e+00
4.752280301900151471e+01 1.225336004708921678e+02 3.000000000000000000e+00
1.391255337149229376e+02 1.018225357067708003e+01 3.600000000000000000e+01
4.800322985220159921e+01 9.064347662747752565e+01 1.400000000000000000e+01
1.389092480147295703e+02 9.119001454057156764e+01 2.700000000000000000e+01
-4.070930397158884517e+01 1.312258341521351781e+02 3.000000000000000000e+00
5.500938894352066910e+01 1.203692060549602161e+02 1.300000000000000000e+01
8.032747909002748088e+01 8.602167735306092311e+01 5.000000000000000000e+00
9.936499503567505087e+01 9.431349006950082980e+01 1.700000000000000000e+01
9.484825149422231050e+01 1.744895734024007083e+02 1.400000000000000000e+01
-4.795287722558248333e+01 3.408407691284897822e+01 8.000000000000000000e+00
1.245462131831358050e+02 2.291391015010093923e+01 1.200000000000000000e+01
3.268382978224630619e+01 8.655327524301868891e+01 3.000000000000000000e+00
-1.371010706734598159e+02 4.582157929741565994e+01 1.100000000000000000e+01
2.957056354222692462e+01 8.595090227537221494e+01 2.000000000000000000e+00
-8.179625281152291905e+01 9.902487842974363730e+01 7.200000000000000000e+01
-1.530965703611322795e+02 1.691643145714959076e+02 1.400000000000000000e+01
1.371013711056861268e+02 8.480349584439734656e+01 3.000000000000000000e+00
1.379977021501956642e+02 1.197862352368479151e+02 2.100000000000000000e+01
-1.153320811521098221e+02 9.103073206025504405e+00 3.000000000000000000e+00
-7.304223090394881979e+01 1.671436217424062818e+02 2.000000000000000000e+00
1.267754288664684594e+02 8.661785629884379034e+01 7.200000000000000000e+01
1.351174071292992096e+02 1.134095188512183086e+02 9.000000000000000000e+00
-1.592812892754924405e+02 1.287679994748990850e+02 3.000000000000000000e+00
6.678431472970991933e+01 1.111791999291186386e+02 2.700000000000000000e+01
-3.888585077451078575e+01 1.068097494016760862e+01 1.100000000000000000e+01
1.326446058420847294e+02 5.163158060382485104e+01 1.200000000000000000e+01
8.422478260588978571e+01 1.134449598264593106e+02 8.000000000000000000e+00
-9.512762552483255263e+01 1.729652617946990460e+02 4.000000000000000000e+00
-7.844328856679435091e+01 9.642161856906291462e+01 2.000000000000000000e+00
3.283408931025169863e+01 1.365038154519803015e+02 1.200000000000000000e+01
-2.375361782510684350e+01 7.105982261206074213e+01 3.000000000000000000e+00
-5.295208457131166568e+01 6.320832615797458942e+01 2.000000000000000000e+00
-4.199940827833015078e+01 6.021067774696708597e+01 2.000000000000000000e+00
-9.571811214912479215e+01 6.659628552233223786e+01 3.900000000000000000e+01
-5.295282878404537286e+01 6.320912786215674117e+01 3.000000000000000000e+00
4.344177816804026548e+01 1.345935740725826406e+02 6.000000000000000000e+00
9.819992340240412432e+01 8.099203683610527094e+01 3.000000000000000000e+00
2.671695766695951590e+01 1.084011052623218418e+01 4.000000000000000000e+00
-4.200182264046898695e+01 6.021442877200439625e+01 6.000000000000000000e+00
4.285014653552047292e+01 1.772228482068156552e+02 6.000000000000000000e+00
-4.199988348228085755e+01 6.021001379047314117e+01 3.000000000000000000e+00
-9.570184150511110488e+01 6.659963172960802069e+01 3.000000000000000000e+00
-8.063143491875646873e+01 8.568973218888989152e+01 2.100000000000000000e+01
8.803981284206054170e+01 9.740776795041882963e+01 1.300000000000000000e+01
8.296919951948062533e+01 8.710709911577761488e+01 5.000000000000000000e+00
-3.006776425483938198e+01 5.838119006647268350e+01 3.000000000000000000e+00
-5.294903769960711060e+01 6.320350502776096135e+01 1.700000000000000000e+01
5.080842182102139049e+01 1.160448583480085460e+02 3.000000000000000000e+00
-1.494394375692246513e+01 6.752395200826202881e+01 1.400000000000000000e+01
-3.699969960678922121e+01 1.096640606749236326e+02 2.000000000000000000e+00
-3.887082454294941414e+01 9.261593810859790210e+01 3.000000000000000000e+00
-1.324771969809984853e+02 5.746639952910785354e+01 8.000000000000000000e+00
-4.087446628507705526e+01 1.698177464293229093e+02 1.200000000000000000e+01
-1.319967701477984008e+02 8.935652337252247435e+01 2.000000000000000000e+00
-4.109075198527044392e+01 8.880998545942843236e+01 8.000000000000000000e+00
1.392906960284111619e+02 4.877416584786481479e+01 2.000000000000000000e+00
