# w mse
3.000000000000000000e+00 5.044116895240863393e-04
5.000000000000000000e+00 1.284726225455487102e-03
9.000000000000000000e+00 2.495933858570569767e-03
1.700000000000000000e+01 4.173840248754365038e-03
3.300000000000000000e+01 9.440784346940943664e-03
6.500000000000000000e+01 2.596480368324588853e-02
1.290000000000000000e+02 7.975860875410949180e-02
2.570000000000000000e+02 2.753583176078838179e-01
5.130000000000000000e+02 8.899527856364296552e-01
1.025000000000000000e+03 2.414952189129324633e+00
2.049000000000000000e+03 4.323040328829703682e+00
4.097000000000000000e+03 5.976366522455725416e+00
8.193000000000000000e+03 1.089683255845915077e+01
