# w mse
3.000000000000000000e+00 2.341397976383589527e-02
5.000000000000000000e+00 5.582847233156398858e-02
9.000000000000000000e+00 1.393197291119486203e-01
1.700000000000000000e+01 3.101024867181393918e-01
3.300000000000000000e+01 6.532810747289795605e-01
6.500000000000000000e+01 1.348426690425096774e+00
1.290000000000000000e+02 2.754494006788033023e+00
2.570000000000000000e+02 5.293902505958548943e+00
5.130000000000000000e+02 8.950080379241283524e+00
1.025000000000000000e+03 1.489280277017508602e+01
2.049000000000000000e+03 2.441995694286373819e+01
4.097000000000000000e+03 3.835008920752624562e+01
