# w mse
3.000000000000000000e+00 5.012904728847218140e-03
5.000000000000000000e+00 1.284380772944475335e-02
9.000000000000000000e+00 3.664257689829570480e-02
1.700000000000000000e+01 1.037177150031101946e-01
3.300000000000000000e+01 2.839398710520793512e-01
6.500000000000000000e+01 7.738546083431436795e-01
1.290000000000000000e+02 2.026438195569536749e+00
2.570000000000000000e+02 4.908269631317076609e+00
5.130000000000000000e+02 1.006465978604539835e+01
1.025000000000000000e+03 1.675060459697940018e+01
2.049000000000000000e+03 2.165052078095633448e+01
4.097000000000000000e+03 2.463733880095700002e+01
8.193000000000000000e+03 3.053873133963810105e+01
