# w mse
3.000000000000000000e+00 1.387124868066671492e-03
5.000000000000000000e+00 5.516515187500257988e-03
9.000000000000000000e+00 2.177714368078594726e-02
1.700000000000000000e+01 8.451310554702205768e-02
3.300000000000000000e+01 3.203605993453988443e-01
6.500000000000000000e+01 1.148467945671653112e+00
1.290000000000000000e+02 3.819594610142206470e+00
2.570000000000000000e+02 1.237472958118379651e+01
5.130000000000000000e+02 3.332208358940138027e+01
1.025000000000000000e+03 5.368459855440472950e+01
2.049000000000000000e+03 6.199831718280147186e+01
