# w mse
3.000000000000000000e+00 2.266539691367795012e-02
5.000000000000000000e+00 4.754549935162833557e-02
9.000000000000000000e+00 1.118851582251205873e-01
1.700000000000000000e+01 2.472965408297071732e-01
3.300000000000000000e+01 5.161877749468195553e-01
6.500000000000000000e+01 1.038062272013311693e+00
1.290000000000000000e+02 2.017877050615124013e+00
2.570000000000000000e+02 4.046784183311876504e+00
5.130000000000000000e+02 7.383435810734771287e+00
1.025000000000000000e+03 1.385308970158041397e+01
2.049000000000000000e+03 2.085496820905354909e+01
4.097000000000000000e+03 2.674474730464574534e+01
8.193000000000000000e+03 3.577678754787052640e+01
