# w mse
3.000000000000000000e+00 8.950345234561464395e-04
5.000000000000000000e+00 3.171106934141517970e-03
9.000000000000000000e+00 1.092360502526364997e-02
1.700000000000000000e+01 3.850827306932821242e-02
3.300000000000000000e+01 1.337332047349773234e-01
6.500000000000000000e+01 4.121547990034772346e-01
1.290000000000000000e+02 1.095071519077653655e+00
2.570000000000000000e+02 3.188683773687517320e+00
5.130000000000000000e+02 8.692813912448530189e+00
1.025000000000000000e+03 1.988531216518497047e+01
2.049000000000000000e+03 2.656027059582389782e+01
4.097000000000000000e+03 2.408260111839419437e+01
8.193000000000000000e+03 3.367758138526102840e+01
