# w mse
3.000000000000000000e+00 3.428473497906772693e-02
5.000000000000000000e+00 7.129204548699759336e-02
9.000000000000000000e+00 1.521544723759690187e-01
1.700000000000000000e+01 3.186462371457399745e-01
3.300000000000000000e+01 6.604674871887797893e-01
6.500000000000000000e+01 1.334547759574097103e+00
1.290000000000000000e+02 2.639048316104836811e+00
2.570000000000000000e+02 4.815137800139073221e+00
5.130000000000000000e+02 8.728677985407333750e+00
1.025000000000000000e+03 1.861695147811391493e+01
2.049000000000000000e+03 3.206290568297929156e+01
4.097000000000000000e+03 3.259825980471504892e+01
