# w mse
3.000000000000000000e+00 1.381748135809931577e-03
5.000000000000000000e+00 5.490956960180303284e-03
9.000000000000000000e+00 2.165606817422318503e-02
1.700000000000000000e+01 8.401517824417542579e-02
3.300000000000000000e+01 3.197957932411361615e-01
6.500000000000000000e+01 1.160637826763335934e+00
1.290000000000000000e+02 3.859307362359426730e+00
2.570000000000000000e+02 1.223821674622184652e+01
5.130000000000000000e+02 3.273980271637512374e+01
1.025000000000000000e+03 5.189542893976431515e+01
2.049000000000000000e+03 5.887338994116276325e+01
