# theta phi size
1.338675272521555257e+02 1.230351378171842640e+02 1.920000000000000000e+02
1.375339026382373788e+02 5.530868826677897943e+01 3.740000000000000000e+02
1.375951223096282661e+02 5.550584516206816943e+01 3.570000000000000000e+02
4.849730886092373794e+01 5.532648150208710547e+01 8.400000000000000000e+01
1.335841036265780417e+02 1.248880358263002108e+02 2.370000000000000000e+02
1.351968814724057495e+02 5.515455137930803886e+01 1.850000000000000000e+02
1.337522188532919927e+02 1.245891642462952120e+02 1.530000000000000000e+02
1.339100562083383750e+02 1.224870455436972776e+02 1.060000000000000000e+02
1.392450270212168277e+02 5.519490680208252087e+01 2.770000000000000000e+02
1.442641612889053704e+02 6.433820931639144192e+01 8.900000000000000000e+01
1.338703931907515141e+02 1.230358334788731298e+02 1.920000000000000000e+02
1.375383200208558776e+02 5.529813952479374706e+01 3.690000000000000000e+02
4.849819946443240326e+01 5.532809947492923897e+01 8.400000000000000000e+01
1.335853829867683942e+02 1.248885617372675085e+02 2.370000000000000000e+02
1.337560277673711369e+02 1.245907373281801256e+02 1.530000000000000000e+02
1.336134109048232688e+02 1.232741756789999386e+02 1.700000000000000000e+01
-1.315223551226615086e+02 1.256523759260135336e+02 1.430000000000000000e+02
1.338706433865524161e+02 1.230298602483969290e+02 1.930000000000000000e+02
4.849851460555814953e+01 5.532308008366985774e+01 8.400000000000000000e+01
-1.315224997765547243e+02 1.256562907030470768e+02 1.430000000000000000e+02
1.339080381040012639e+02 1.224877594691607072e+02 1.060000000000000000e+02
1.392442464180587649e+02 5.519593913453374512e+01 2.770000000000000000e+02
1.442600346516530578e+02 6.433201886125361568e+01 8.900000000000000000e+01
1.392448589655784019e+02 5.519942749313073449e+01 2.770000000000000000e+02
1.370770064833573940e+02 5.730969646737938916e+01 1.020000000000000000e+02
-4.287357337199140517e+01 5.680839934792039259e+01 1.900000000000000000e+01
5.081145340821823453e+01 1.221624100407569244e+02 9.900000000000000000e+01
-1.315213369259526814e+02 1.256510007113233485e+02 1.430000000000000000e+02
1.370750324792361141e+02 5.731421599048593407e+01 1.020000000000000000e+02
1.338734923126333456e+02 1.230305800240237488e+02 1.930000000000000000e+02
-4.287618817314383790e+01 5.680406794352270339e+01 1.900000000000000000e+01
-9.576137588648991539e+01 7.951601818192987992e+01 4.000000000000000000e+00
1.361872764235772308e+02 1.240056974132158132e+02 4.400000000000000000e+01
1.358799443047357443e+02 5.505802781254803335e+01 1.940000000000000000e+02
4.849940472810321523e+01 5.532469836836632027e+01 8.400000000000000000e+01
-4.515963501168086225e+01 1.354375034099266770e+02 2.000000000000000000e+00
-5.585594771056120322e+01 1.931290790374128363e+01 3.000000000000000000e+01
2.861553837012660750e+01 1.734606376808765447e+02 2.000000000000000000e+00
5.081147727273497594e+01 1.221663942590595582e+02 9.900000000000000000e+01
1.335862290918971667e+02 1.248889705262224794e+02 2.370000000000000000e+02
-1.315214818532167271e+02 1.256549153728411312e+02 1.430000000000000000e+02
6.944330449694666640e+01 5.055503617707234554e+01 1.500000000000000000e+01
-4.154786861697611045e+01 1.216678430038858636e+02 4.000000000000000000e+00
1.410097773904195435e+02 6.027355528168040877e+01 3.000000000000000000e+00
1.337566370437065473e+02 1.245908693155348175e+02 1.530000000000000000e+02
1.336282807151105771e+02 1.230528993663955362e+02 1.700000000000000000e+01
1.339054348947551034e+02 1.224887728526431800e+02 1.060000000000000000e+02
1.392424357321636137e+02 5.519691753788085720e+01 2.770000000000000000e+02
1.442543499111021958e+02 6.433364284334609806e+01 8.900000000000000000e+01
1.361089346494967458e+02 1.208257748477682725e+02 1.000000000000000000e+01
5.305707073591682388e+01 1.795193865414781271e+02 2.000000000000000000e+00
-4.613247274784446716e+01 5.696486218281574310e+01 5.310000000000000000e+02
-4.246609736176263539e+01 1.246913117332210277e+02 4.480000000000000000e+02
-4.240487769037174814e+01 1.244941548379318448e+02 2.610000000000000000e+02
-1.315026911390762621e+02 1.246735184979128803e+02 4.640000000000000000e+02
-4.641589637342199381e+01 5.511196417369979628e+01 5.310000000000000000e+02
-4.480311852759427182e+01 1.248454486206919540e+02 5.090000000000000000e+02
-4.624778114670801443e+01 5.541083575370478087e+01 5.600000000000000000e+02
-4.608994379166163924e+01 5.751295445630271530e+01 2.540000000000000000e+02
-4.075497297878317937e+01 1.248050931979174720e+02 2.610000000000000000e+02
-3.573583871109465804e+01 1.156617906836085581e+02 4.680000000000000000e+02
-4.612960680924848589e+01 5.696416652112687729e+01 2.530000000000000000e+02
-4.246167997914413661e+01 1.247018604752062458e+02 3.000000000000000000e+00
-1.315018005355676110e+02 1.246719005250707681e+02 5.600000000000000000e+02
-4.641461701323159872e+01 5.511143826273249147e+01 5.460000000000000000e+02
-4.624397223262889867e+01 5.540926267181988152e+01 2.280000000000000000e+02
-4.638658909517674545e+01 5.672582432100006145e+01 5.460000000000000000e+02
4.847764487733853400e+01 5.434762407398645223e+01 1.160000000000000000e+02
-4.612935661344759097e+01 5.697013975160308519e+01 7.000000000000000000e+00
-1.315014853944418292e+02 1.246769199163301494e+02 7.000000000000000000e+00
4.847750022344528986e+01 5.434370929695293029e+01 2.530000000000000000e+02
-4.609196189599872895e+01 5.751224053083930698e+01 3.830000000000000000e+02
-4.075575358194125641e+01 1.248040608654662549e+02 1.500000000000000000e+01
-3.573996534834694927e+01 1.156679811387463701e+02 2.000000000000000000e+00
-4.075514103442161229e+01 1.248005725068692726e+02 1.160000000000000000e+02
-4.292299351664262019e+01 1.226903035326206322e+02 2.520000000000000000e+02
1.371264266280086019e+02 1.231916006520795861e+02 3.000000000000000000e+00
-1.291885465917817726e+02 5.783758995924307555e+01 4.910000000000000000e+02
4.847866307404732567e+01 5.434899928867665153e+01 2.000000000000000000e+00
-4.292496752076387878e+01 1.226857840095140659e+02 9.700000000000000000e+02
-4.612650768736664730e+01 5.696941997597625829e+01 9.670000000000000000e+02
1.371238118268561550e+02 1.231959320564773037e+02 4.560000000000000000e+02
8.423862411351009882e+01 1.004839818180701201e+02 9.700000000000000000e+02
-4.381272357642276205e+01 5.599430258678418681e+01 9.780000000000000000e+02
-4.412005569526426996e+01 1.249419721874519809e+02 4.130000000000000000e+02
-1.315005952718967990e+02 1.246753016316336868e+02 9.670000000000000000e+02
1.348403649883191520e+02 4.456249659007331587e+01 1.700000000000000000e+01
1.241440522894388039e+02 1.606870920962587093e+02 9.800000000000000000e+02
-1.513844616298733854e+02 6.539362319123458889e+00 2.710000000000000000e+02
-1.291885227272650241e+02 5.783360574094044892e+01 2.580000000000000000e+02
-4.641377090810284756e+01 5.511102947377752770e+01 2.840000000000000000e+02
4.847851814678326576e+01 5.434508462715886878e+01 9.200000000000000000e+01
-1.105566955030533620e+02 1.294449638229276616e+02 2.840000000000000000e+02
1.384521313830238967e+02 5.833215699611413640e+01 1.700000000000000000e+01
-3.899022260958046360e+01 1.197264447183195841e+02 4.580000000000000000e+02
