# size duration
5.600000000000000000e+02 1.535099735724907433e+01
7.400000000000000000e+01 2.861957598251412271e-01
3.160000000000000000e+02 2.880397364897722579e+00
9.400000000000000000e+01 4.569303852547643707e-01
5.400000000000000000e+01 1.714448312289733600e-01
1.480000000000000000e+02 1.516728523101103399e+00
5.400000000000000000e+01 1.686759898380221223e-01
3.800000000000000000e+01 1.057539772501461250e-01
1.420000000000000000e+02 1.791572493469550942e+00
8.800000000000000000e+01 3.667431763948933998e-01
2.040000000000000000e+02 9.497631042035319382e-01
8.600000000000000000e+01 3.382157694996976716e-01
9.200000000000000000e+01 4.270006369290553216e-01
2.440000000000000000e+02 2.381692193813391256e+00
5.400000000000000000e+01 1.784207422304739943e-01
8.400000000000000000e+01 3.690823403107974521e-01
9.200000000000000000e+01 4.118267582391608173e-01
1.160000000000000000e+02 5.299256675245103132e-01
1.280000000000000000e+02 6.689417912637281027e-01
6.400000000000000000e+01 2.045360151288542205e-01
1.020000000000000000e+02 5.556438906867873229e-01
