# w mse
3.000000000000000000e+00 5.771890521160468086e-03
5.000000000000000000e+00 1.569705345050944473e-02
9.000000000000000000e+00 5.015270295500030839e-02
1.700000000000000000e+01 1.574045440274733365e-01
3.300000000000000000e+01 4.590890713678029145e-01
6.500000000000000000e+01 1.245987365491841858e+00
1.290000000000000000e+02 3.032311529355544710e+00
2.570000000000000000e+02 6.297549125679942961e+00
5.130000000000000000e+02 1.137801681559661127e+01
1.025000000000000000e+03 1.699065818257058069e+01
2.049000000000000000e+03 2.268553107657735168e+01
4.097000000000000000e+03 3.330241122187522507e+01
8.193000000000000000e+03 4.184129159871982040e+01
