# w mse
3.000000000000000000e+00 1.347020627934130896e-03
5.000000000000000000e+00 5.356004865630338389e-03
9.000000000000000000e+00 2.113335327386138551e-02
1.700000000000000000e+01 8.198576128996118428e-02
3.300000000000000000e+01 3.108688703731252723e-01
6.500000000000000000e+01 1.113616757253117706e+00
1.290000000000000000e+02 3.685478333782689742e+00
2.570000000000000000e+02 1.181165036235610266e+01
5.130000000000000000e+02 3.211245365250091055e+01
1.025000000000000000e+03 5.314413892949577445e+01
2.049000000000000000e+03 6.244848516646713676e+01
