# size duration
8.999999999999841460e-04 9.056623051172868477e-02
4.400000000000015010e-03 2.537751344969146339e-01
1.700000000000007061e-03 9.232546411285977306e-02
8.000000000000229150e-04 3.431340370768645731e-02
7.400000000000017675e-03 8.232164166910254099e-01
3.300000000000025135e-03 2.522444564148353940e-01
4.000000000000114575e-04 1.508380432718084418e-02
4.000000000000003553e-03 4.008153938765693924e-01
1.300000000000023359e-03 7.583191402562104722e-02
1.799999999999968292e-03 9.802630892630394277e-02
2.799999999999969180e-03 2.164268176908932528e-01
1.700000000000034817e-03 1.015765419442659634e-01
4.099999999999992539e-03 2.727563662207323492e-01
2.300000000000024247e-03 1.937814836917102213e-01
2.700000000000035705e-03 1.561641531077627154e-01
5.699999999999982858e-03 5.396128306520328044e-01
4.699999999999981970e-03 3.671758084449228687e-01
4.599999999999992983e-03 4.193220081687463741e-01
2.400000000000013234e-03 1.056923292759170685e-01
4.199999999999981526e-03 2.653165919429647523e-01
9.800000000000030909e-03 7.319157008427167321e-01
2.200000000000035261e-03 1.734381721313169034e-01
2.000000000000334843e-04 7.486979378567212677e-03
1.000000000000000888e-03 4.285697520488212370e-02
4.100000000000103562e-03 3.186656859847633583e-01
1.099999999999989875e-03 4.750325569489057681e-02
4.700000000000037481e-03 4.261543042186511365e-01
2.599999999999935696e-03 1.878421395063917254e-01
1.099999999999989875e-03 5.333137733861975649e-02
1.900000000000012790e-03 1.221585977030705261e-01
5.800000000000027356e-03 6.308795334089196682e-01
2.600000000000046718e-03 2.274907532001692601e-01
9.999999999998898659e-05 3.748107554637996209e-03
2.299999999999968736e-03 2.054381074755391723e-01
1.299999999999967848e-03 6.740402121736514818e-02
9.000000000000119016e-04 3.842105748128960691e-02
3.999999999999559464e-04 1.546434370545878359e-02
2.600000000000046718e-03 3.271159638502340594e-01
1.600000000000045830e-03 9.763788797757275151e-02
1.800000000000023803e-03 1.011537658740691986e-01
3.600000000000047606e-03 3.484066626140162048e-01
5.700000000000038369e-03 6.148853104677313164e-01
2.599999999999935696e-03 2.261630954820696981e-01
5.300000000000082423e-03 2.435427144712711267e-01
9.000000000000119016e-04 3.960825086130952133e-02
1.199999999999978861e-03 6.405940549754642055e-02
