# w mse
3.000000000000000000e+00 5.280149715330478485e-03
5.000000000000000000e+00 1.451389702074456362e-02
9.000000000000000000e+00 4.371125643481690859e-02
1.700000000000000000e+01 1.317976448343452789e-01
3.300000000000000000e+01 3.908605839551259620e-01
6.500000000000000000e+01 1.023657394131179066e+00
1.290000000000000000e+02 2.434402372369788292e+00
2.570000000000000000e+02 5.689649787123128633e+00
5.130000000000000000e+02 1.113606435873456135e+01
1.025000000000000000e+03 1.680724095018811326e+01
2.049000000000000000e+03 1.809617636850630618e+01
4.097000000000000000e+03 2.424504909092186367e+01
8.193000000000000000e+03 2.897831619361593525e+01
