# clusterSize EnergyDrop
0.000000000000000000e+00 -3.527295259422699746e+04
0.000000000000000000e+00 -3.525490023497940274e+04
0.000000000000000000e+00 -3.523389499312739645e+04
0.000000000000000000e+00 -3.521946731050340168e+04
0.000000000000000000e+00 -3.518940721421640046e+04
0.000000000000000000e+00 -3.515184663105249638e+04
0.000000000000000000e+00 -3.510376446276839852e+04
0.000000000000000000e+00 -3.504689546903059818e+04
0.000000000000000000e+00 -3.498109750567389710e+04
0.000000000000000000e+00 -3.490970210818269697e+04
0.000000000000000000e+00 -3.483415781634909945e+04
0.000000000000000000e+00 -3.475990235058950202e+04
1.200000000000000000e+01 -3.469265852720280236e+04
4.700000000000000000e+01 -3.462432181479199789e+04
8.400000000000000000e+01 -3.456403713425539900e+04
1.190000000000000000e+02 -3.450649111232999712e+04
1.060000000000000000e+02 -3.444781359928940219e+04
1.080000000000000000e+02 -3.439227381092520227e+04
1.110000000000000000e+02 -3.434825794411590323e+04
8.500000000000000000e+01 -3.430039596680540126e+04
1.050000000000000000e+02 -3.426529164683300041e+04
1.180000000000000000e+02 -3.423654362760559889e+04
1.180000000000000000e+02 -3.421820834041539638e+04
9.100000000000000000e+01 -3.420370353710550262e+04
7.600000000000000000e+01 -3.418904083060669655e+04
9.800000000000000000e+01 -3.417261527529470186e+04
6.400000000000000000e+01 -3.416214441868309950e+04
8.200000000000000000e+01 -3.415761759927919775e+04
8.200000000000000000e+01 -3.415162243602680246e+04
1.080000000000000000e+02 -3.414510122053959640e+04
7.900000000000000000e+01 -3.414338498139240255e+04
7.500000000000000000e+01 -3.413583576468219690e+04
7.600000000000000000e+01 -3.413447095296879706e+04
6.800000000000000000e+01 -3.412534166785729758e+04
4.300000000000000000e+01 -3.413387740648590261e+04
4.400000000000000000e+01 -3.412652930840499903e+04
3.500000000000000000e+01 -3.412106474348300253e+04
3.000000000000000000e+01 -3.411718996526399860e+04
2.100000000000000000e+01 -3.411571307782809890e+04
2.700000000000000000e+01 -3.411384106652800256e+04
1.600000000000000000e+01 -3.411552635742440179e+04
2.900000000000000000e+01 -3.411153888898289733e+04
2.000000000000000000e+01 -3.411689235892020224e+04
2.100000000000000000e+01 -3.412735644826560019e+04
1.900000000000000000e+01 -3.411511096933030058e+04
1.400000000000000000e+01 -3.412602730936479929e+04
2.600000000000000000e+01 -3.412407146833089791e+04
1.100000000000000000e+01 -3.413265319885950157e+04
1.500000000000000000e+01 -3.412848314382960234e+04
1.600000000000000000e+01 -3.412715202162090281e+04
1.600000000000000000e+01 -3.413179769990689965e+04
1.500000000000000000e+01 -3.413780622051189857e+04
1.600000000000000000e+01 -3.413847184082870081e+04
1.400000000000000000e+01 -3.414125224365539907e+04
2.000000000000000000e+01 -3.414202650304100098e+04
1.300000000000000000e+01 -3.413048125142609933e+04
8.000000000000000000e+00 -3.413345094760639768e+04
9.000000000000000000e+00 -3.413688128316769871e+04
6.000000000000000000e+00 -3.414555025497989845e+04
3.000000000000000000e+00 -3.414315074822829774e+04
0.000000000000000000e+00 -3.414556219590810360e+04
3.000000000000000000e+00 -3.415407986497520324e+04
7.000000000000000000e+00 -3.414966959663730086e+04
2.000000000000000000e+00 -3.415713299871799973e+04
4.000000000000000000e+00 -3.416083849742179882e+04
4.000000000000000000e+00 -3.416213678134160000e+04
3.000000000000000000e+00 -3.416902128506430017e+04
0.000000000000000000e+00 -3.416710411835100240e+04
0.000000000000000000e+00 -3.417115773792249820e+04
0.000000000000000000e+00 -3.417246442138640123e+04
0.000000000000000000e+00 -3.417620950431210076e+04
0.000000000000000000e+00 -3.417641300228510227e+04
0.000000000000000000e+00 -3.419415686249519786e+04
0.000000000000000000e+00 -3.419442007477419975e+04
0.000000000000000000e+00 -3.419797984838380216e+04
0.000000000000000000e+00 -3.419800046223239769e+04
0.000000000000000000e+00 -3.421584108223539806e+04
0.000000000000000000e+00 -3.421337691709850333e+04
0.000000000000000000e+00 -3.422021283804529958e+04
0.000000000000000000e+00 -3.422712190755229676e+04
0.000000000000000000e+00 -3.422320000227679702e+04
0.000000000000000000e+00 -3.423649497891320061e+04
0.000000000000000000e+00 -3.423837404761739890e+04
4.000000000000000000e+00 -3.424289300011369778e+04
