# w mse
3.000000000000000000e+00 3.642789333572209794e-03
5.000000000000000000e+00 4.261831890604434597e-03
9.000000000000000000e+00 6.195640890866948441e-03
1.700000000000000000e+01 8.866571425949940424e-03
3.300000000000000000e+01 2.134160027093431541e-02
6.500000000000000000e+01 6.211187401909035871e-02
1.290000000000000000e+02 1.889233073555300901e-01
2.570000000000000000e+02 5.689816838010656186e-01
5.130000000000000000e+02 1.597385133355466946e+00
1.025000000000000000e+03 3.324584704514069511e+00
2.049000000000000000e+03 4.908002305717627856e+00
4.097000000000000000e+03 5.552691263563553470e+00
8.193000000000000000e+03 7.922343018932614278e+00
