# w mse
3.000000000000000000e+00 1.970741581878605875e-02
5.000000000000000000e+00 4.461279019299344006e-02
9.000000000000000000e+00 1.076229625409647755e-01
1.700000000000000000e+01 2.406215305206751975e-01
3.300000000000000000e+01 5.033881746967096005e-01
6.500000000000000000e+01 1.000540697008565960e+00
1.290000000000000000e+02 1.933335526068324040e+00
2.570000000000000000e+02 4.352518610575446090e+00
5.130000000000000000e+02 9.140659959081141039e+00
1.025000000000000000e+03 1.605357734647101253e+01
2.049000000000000000e+03 2.067764710961338892e+01
4.097000000000000000e+03 2.083963066667481456e+01
