# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.152573081722437463e-03
9.000000000000000000e+00 1.741659243010733500e-03
1.700000000000000000e+01 2.278306039162683420e-03
3.300000000000000000e+01 3.210763881992212063e-03
6.500000000000000000e+01 5.460416289587621298e-03
1.290000000000000000e+02 1.163361933345326803e-02
2.570000000000000000e+02 2.848456606710223632e-02
5.130000000000000000e+02 7.315431762802872273e-02
1.025000000000000000e+03 1.876997602582410329e-01
2.049000000000000000e+03 4.471518346867748850e-01
4.097000000000000000e+03 1.068214493196175896e+00
8.193000000000000000e+03 2.277887976737110076e+00
1.638500000000000000e+04 4.217490349200772926e+00
3.276900000000000000e+04 5.556344603109591773e+00
