# time ep bcc_intrp hcp_intrp
0.000000000000000000e+00 1.555703000987479652e-04 8.526512829121202230e-14 -2.273736754432320595e-13
2.000000000000000000e+00 2.603739387155697897e-04 -6.931557550160505343e-09 -1.792227521946188062e-08
4.000000000000000000e+00 1.482449237572284919e-04 -1.143294525718374643e-08 -2.956176103907637298e-08
6.000000000000000000e+00 1.970518926283902649e-04 -1.375047986584831960e-08 -3.555464900273364037e-08
8.000000000000000000e+00 4.180193161083453884e-05 -1.421379636212805053e-08 -3.675199877761770040e-08
1.000000000000000000e+01 1.956586990259676735e-05 -1.320816522820678074e-08 -3.415175342524889857e-08
1.200000000000000000e+01 1.378307842870330770e-04 -1.114648284783470444e-08 -2.882143235183320940e-08
1.400000000000000000e+01 1.826478521181646320e-04 -8.439755561084893998e-09 -2.182287062169052660e-08
1.600000000000000000e+01 1.890303287951676037e-04 -5.470269570650998503e-09 -1.414400685462169349e-08
1.800000000000000000e+01 2.898655363784842075e-04 -2.569535695329250302e-09 -6.643404049100354314e-09
2.000000000000000000e+01 8.079541111395693864e-05 6.679101716144941747e-13 1.818989403545856476e-12
2.200000000000000000e+01 2.128178910450429992e-04 2.059053372249763925e-09 5.323272489476948977e-09
2.400000000000000000e+01 1.208556146564290605e-04 3.508617396619229112e-09 9.070845408132299781e-09
2.600000000000000000e+01 1.529099900033047132e-04 4.329493208388157655e-09 1.119269654736854136e-08
2.800000000000000000e+01 2.552629039055329119e-04 4.566160782815131824e-09 1.180501385533716530e-08
3.000000000000000000e+01 1.470776118964018352e-04 4.310734880164091010e-09 1.114403858082368970e-08
3.200000000000000000e+01 2.526040162944332736e-04 3.683183535940770525e-09 9.521500032860785723e-09
3.400000000000000000e+01 2.171387675885970339e-04 2.816250344039872289e-09 7.280050340341404080e-09
3.600000000000000000e+01 1.534471355479063645e-04 1.839723040575336199e-09 4.755520421895198524e-09
3.800000000000000000e+01 1.757230832268160889e-04 8.695053566043497995e-10 2.248043529107235372e-09
4.000000000000000000e+01 2.877970320115895691e-04 -2.700062395888380706e-13 -6.821210263296961784e-13
4.200000000000000000e+01 2.691786578964631277e-04 -7.038920557533856481e-10 -1.819898898247629404e-09
4.400000000000000000e+01 1.397884589328796112e-04 -1.203588340104033705e-09 -3.112290869466960430e-09
4.600000000000000000e+01 2.394658711708549763e-04 -1.489837586632347666e-09 -3.852846930385567248e-09
4.800000000000000000e+01 9.240545794219181056e-05 -1.575472197146154940e-09 -4.074081516591832042e-09
5.000000000000000000e+01 2.190962755599453089e-04 -1.490633394496398978e-09 -3.855120667139999568e-09
5.200000000000000000e+01 2.384962619965944920e-04 -1.276049488296848722e-09 -3.300328899058513343e-09
5.400000000000000000e+01 2.062517965502924829e-04 -9.769962616701377556e-10 -2.526803655200637877e-09
5.600000000000000000e+01 2.207362531117906639e-04 -6.388631845766212791e-10 -1.651642378419637680e-09
5.800000000000000000e+01 1.685768702709240438e-04 -3.020943495357641950e-10 -7.810285751475021243e-10
6.000000000000000000e+01 2.072324529053285944e-04 1.989519660128280520e-13 4.547473508864641190e-13
6.200000000000000000e+01 4.996437660264706898e-05 2.445972313580568880e-10 6.325535650830715895e-10
6.400000000000000000e+01 8.703946394060350922e-05 4.180833457212429494e-10 1.080934453057125211e-09
6.600000000000000000e+01 1.569035749926384754e-04 5.170903705220553093e-10 1.335820343228988349e-09
6.800000000000000000e+01 1.617703122202013982e-04 5.464642072183778509e-10 1.411308403476141393e-09
7.000000000000000000e+01 2.996503661555020154e-04 5.166498340258840472e-10 1.334683474851772189e-09
7.200000000000000000e+01 2.927241744886239193e-04 4.420570576257887296e-10 1.142325345426797867e-09
7.400000000000000000e+01 2.945433930052888775e-04 3.383036073500989005e-10 8.737970347283408046e-10
7.600000000000000000e+01 4.120478473270904572e-04 2.211777427874039859e-10 5.716174200642853975e-10
7.800000000000000000e+01 2.322447875548502676e-04 1.046061015586019494e-10 2.714841684792190790e-10
8.000000000000000000e+01 2.234850080831511654e-04 -8.526512829121202230e-14 9.094947017729282379e-13
8.200000000000000000e+01 2.210477288683778026e-04 -8.489564606861677021e-11 -2.196429704781621695e-10
8.400000000000000000e+01 1.832524616678828100e-04 -1.452633568987948820e-10 -3.756213118322193623e-10
8.600000000000000000e+01 1.369126313660058020e-04 -1.799094206944573671e-10 -4.656612873077392578e-10
8.800000000000000000e+01 1.299344306702364046e-04 -1.903686097648460418e-10 -4.938556230627000332e-10
9.000000000000000000e+01 2.834064808968864840e-04 -1.803073246264830232e-10 -4.670255293603986502e-10
9.200000000000000000e+01 2.533855757956013713e-04 -1.544719907542457804e-10 -4.001776687800884247e-10
9.400000000000000000e+01 1.984170956885657894e-04 -1.181348352474742569e-10 -3.060449671465903521e-10
9.600000000000000000e+01 1.434044758000527567e-04 -7.725020623183809221e-11 -1.989519660128280520e-10
9.800000000000000000e+01 1.804177271234538860e-04 -3.645084234449313954e-11 -9.345058060716837645e-11
1.000000000000000000e+02 1.682423314692997954e-04 -5.684341886080801487e-14 9.094947017729282379e-13
1.020000000000000000e+02 1.920697807207367644e-04 2.962963208119617775e-11 7.685230229981243610e-11
1.040000000000000000e+02 1.784843166623521771e-04 5.044853423896711320e-11 1.309672370553016663e-10
1.060000000000000000e+02 1.584587955247383079e-04 6.237144134502159432e-11 1.596163201611489058e-10
1.080000000000000000e+02 2.060125148712378673e-04 6.579625733138527721e-11 1.682565198279917240e-10
1.100000000000000000e+02 1.823428062694672572e-04 6.210143510543275625e-11 1.596163201611489058e-10
1.120000000000000000e+02 2.523216949330666162e-04 5.296385552355786785e-11 1.364242052659392357e-10
1.140000000000000000e+02 2.572849525900328810e-04 4.061462277604732662e-11 1.048192643793299794e-10
