# theta phi size
1.336959102993013015e+00 9.664752196044081245e+01 2.000000000000000000e+00
1.147697628240857313e+02 1.015332754927626269e+02 7.000000000000000000e+00
6.764869640779771487e+01 9.136481799332484499e+00 3.000000000000000000e+00
-1.786630408970070221e+02 8.335247803955918755e+01 2.000000000000000000e+00
-6.523023717591426873e+01 7.846672450723737313e+01 4.000000000000000000e+00
-1.123513035922022709e+02 1.708635182006675279e+02 2.000000000000000000e+00
-9.000000000000000000e+01 7.015560168687629528e+01 2.000000000000000000e+00
-6.722779219032588571e+01 4.240197939570834507e+01 2.000000000000000000e+00
1.342723613039765951e+02 1.365533642103745251e+02 2.000000000000000000e+00
-9.448710748371230750e+01 7.064799002781576576e+01 2.000000000000000000e+00
-4.130767452796975192e+01 1.358869315317891164e+02 3.000000000000000000e+00
8.087381704114960712e+01 9.310425364974811657e+01 2.000000000000000000e+00
-8.232150397789894214e+01 1.232815195853217318e+02 2.000000000000000000e+00
1.350273443975259795e+02 1.171872177575738192e+02 5.000000000000000000e+00
4.074811292665079776e+01 1.110966660481046375e+02 2.000000000000000000e+00
4.026123814358808062e+01 9.020005898936399547e+01 3.000000000000000000e+00
9.000000000000000000e+01 1.098443983131237047e+02 4.000000000000000000e+00
1.127722078096741143e+02 1.375980206042916336e+02 1.100000000000000000e+01
-4.572763869602341913e+01 4.344663578962547490e+01 2.000000000000000000e+00
8.551289251628769250e+01 1.093520099721842342e+02 2.000000000000000000e+00
1.386923254720302339e+02 4.411306846821087646e+01 2.000000000000000000e+00
-9.912618295885037867e+01 8.689574635025188343e+01 5.000000000000000000e+00
9.767849602210105786e+01 5.671848041467826107e+01 2.000000000000000000e+00
-4.497265560247400629e+01 6.281278224242617370e+01 3.000000000000000000e+00
-1.392518870733492236e+02 6.890333395189537669e+01 2.000000000000000000e+00
-1.397387618564119123e+02 8.979994101063603296e+01 2.000000000000000000e+00
8.864975486226983037e+01 3.440516226110631681e+00 5.000000000000000000e+00
3.483895827576962034e+00 4.428805283709992580e+01 4.000000000000000000e+00
8.377274867549175497e+01 8.959039388180207197e+01 7.000000000000000000e+00
4.107627346722578920e+01 1.197422679956803080e+02 3.000000000000000000e+00
6.491954715723372260e+01 5.645043135087330910e+01 2.000000000000000000e+00
-1.384711521368801641e+02 1.253973659053330323e+02 2.000000000000000000e+00
-9.000000000000000000e+01 8.869860754803237057e+01 2.000000000000000000e+00
-1.612855907441466456e+02 5.029752907168997211e+01 5.000000000000000000e+00
5.561110978726217269e+01 3.510926890778058862e+01 3.000000000000000000e+00
4.148468246656835845e+01 9.150980126864108399e+01 4.000000000000000000e+00
-2.441520698103686016e+01 1.082688977035766520e+01 2.000000000000000000e+00
-1.661462684688148386e+02 7.240310093712133721e+01 6.000000000000000000e+00
3.694500029637212890e+01 1.341242604554387299e+02 2.000000000000000000e+00
8.865039319852782285e+01 3.440449139149298841e+00 2.000000000000000000e+00
1.057583135058611390e+02 4.953869228787710455e+01 2.000000000000000000e+00
1.354895400170641437e+02 1.068357765819085046e+02 2.000000000000000000e+00
-1.872234186680268531e+00 1.060494662300936497e+01 9.000000000000000000e+00
-9.000000000000000000e+01 7.460445857634759648e+01 2.000000000000000000e+00
-1.466605148580519256e+02 1.230032230493514760e+02 2.000000000000000000e+00
1.152690201921565993e+01 1.083953844925009946e+02 2.000000000000000000e+00
9.673710590267774023e+01 6.957569767784509907e+01 2.000000000000000000e+00
-4.920294659977857776e+01 1.175445033471811058e+02 8.000000000000000000e+00
