# theta phi
-1.225080696948806320e+02 1.202421266292380864e+02
-1.232705811772996185e+02 5.629102517816698992e+01
5.599145913738112768e+01 5.936979086275999862e+01
-5.341139579266023674e+01 1.228294484492011378e+02
1.277764346458632190e+02 5.795788260836246764e+01
3.796439270839783831e+01 5.785968010304432596e+01
5.749193030511937508e+01 5.975787337076194206e+01
5.672941882270038150e+01 1.237089748218330243e+02
-1.240085408626188723e+02 1.206302091372400156e+02
1.265886042073397562e+02 5.717055155079887641e+01
-5.222356535413680234e+01 1.220421173916375324e+02
-1.420356072916021617e+02 1.221403198969556883e+02
-5.339908910953089816e+01 1.225145157628171688e+02
5.617799295577621166e+01 5.667471847268491558e+01
1.226878866402614250e+02 5.648219144117851442e+01
-3.739111430227011823e+01 1.203376486077007002e+02
1.271817541197036832e+02 5.609691839493522281e+01
-5.666050044092879290e+01 1.237905703219125115e+02
3.108750739213416381e+01 1.206159643771382690e+02
1.163946696589246557e+02 1.241126085053994927e+02
1.288953306673327290e+02 6.100865422116328318e+01
-1.215441614332780631e+02 5.891641739080795759e+01
-1.404811065934867713e+02 5.751040132868525490e+01
2.952506180263108959e+01 5.624878454211876289e+01
1.237778342219678791e+02 5.957554049334103041e+01
-1.415878642571004491e+02 1.204923067589320169e+02
-1.411663260290700919e+02 1.203700281955621563e+02
-1.310509436227566766e+02 1.183214163708988025e+02
1.266009108904691089e+02 5.748548423718284539e+01
-1.238220070442237812e+02 1.233252815273150844e+02
-5.731211335973857501e+01 1.235178085588214856e+02
1.426088856977298747e+02 5.966235139229930695e+01
-5.281824588029634526e+01 1.239030816050647843e+02
1.233394995590712000e+02 5.620942967808748847e+01
-1.489124926078658291e+02 5.938403562286173099e+01
-6.360533034107535144e+01 5.588739149460050015e+01
-5.110466933266728518e+01 1.189913457788367310e+02
5.845583856672193690e+01 1.210835826091920495e+02
3.951889340651325710e+01 1.224895986713147522e+02
-1.504749381973689424e+02 1.237512154578812442e+02
-5.622216577803213511e+01 1.204244595066589625e+02
3.841213574289957222e+01 5.950769324106799019e+01
3.883367397092992235e+01 5.962997180443785794e+01
4.894905637724333047e+01 6.167858362910121173e+01
-1.471102920225445132e+02 5.554511471189917415e+01
-1.250463632998245060e+02 1.218757780911845714e+02
-5.577507915163987207e+01 6.085203077423506102e+01
-5.493367845440648978e+01 1.228111577158070276e+02
1.399664504702074055e+02 5.354042860872127108e+01
-1.446667422495617359e+02 5.903999793107833227e+01
2.966319531790378150e+01 1.240793901567084703e+02
-5.125218112976652662e+01 1.239843163887746869e+02
-1.412555918981720424e+02 5.673112872496380277e+01
-1.161910339165950319e+02 5.996105495715222133e+01
3.041360467579694316e+01 1.217638990841195152e+02
-3.467065348564217686e+01 1.234969871138501532e+02
-1.456149274185525826e+02 5.761886293197140674e+01
