# theta phi
1.722579764500429462e+02 1.438247953684935680e+02
-7.742023549957073314e+00 3.617520463150643906e+01
1.721107102220967420e+02 1.479498613595993390e+02
3.976545508067763279e+01 5.865483443017461695e+01
1.312954977836384955e+02 6.776316614791228687e+01
-7.889289777903270462e+00 3.205013864040067517e+01
-1.402345449193223601e+02 1.213451655698253688e+02
-4.870450221636151866e+01 1.122368338520877131e+02
1.725533956935961442e+02 1.485250799515470135e+02
-7.446604306403868279e+00 3.147492004845298652e+01
1.731205391192184493e+02 1.299171784059690538e+02
-6.879460880781588017e+00 5.008282159403093914e+01
1.733394768939953110e+02 1.408296739453304269e+02
3.912149484346125661e+01 6.369012786797805603e+01
-6.660523106004704097e+00 3.917032605466956596e+01
-1.408785051565387505e+02 1.163098721320219369e+02
1.726141333094231527e+02 1.417203781947972914e+02
-7.385866690576851745e+00 3.827962180520273705e+01
-5.964973061014136846e+01 4.716890923600692531e+01
1.203502693898586529e+02 1.328310907639931031e+02
1.716009622796654526e+02 1.424875578802904670e+02
1.228202892954243595e+02 1.351274048954601597e+02
-8.399037720334536772e+00 3.751244211970954012e+01
-5.717971070457564764e+01 4.487259510453984745e+01
1.744835712203077662e+02 1.220814336878710265e+02
-5.516428779692243545e+00 5.791856631212896644e+01
