# drho_hcp drho_bcc avalancheSize
1.843437926570712371e-02 1.211107515211236052e-01 8.075152339947395674e+00
2.612908671021552109e-02 -1.220242232830415219e-01 7.624356194532950326e+00
-2.885297039490031246e-03 -1.379876311904393305e-03 1.869606902209227095e-01
3.176539810669787300e-04 -4.530209685700281597e-04 1.246157970741950706e-02
-7.893629314590366874e-04 5.672193771608657897e-04 2.575271386982191588e-02
-5.191738723271388523e-04 1.571670954736203996e-03 2.280374802822451030e-01
1.621903986626316296e-03 -1.494443253508670466e-03 1.813636826496968224e-01
1.325120888457043122e-03 -2.580755427154857173e-03 2.309093979029884780e-01
-2.077829715974255365e-03 7.086024223212916695e-04 6.669125345078268097e-02
-1.511786068265297267e-03 -6.094893476932261578e-04 4.931903606433154369e-02
4.951548187938081824e-04 4.028694507435259808e-04 1.888344097141277100e-02
9.504657156881313185e-04 6.661722350653764835e-05 2.537454205791868714e-02
-1.355310992620428756e-03 -1.024164240089664446e-03 8.248336254632308850e-02
-3.097840354913117267e-03 6.041710621289553274e-04 8.025894200055817829e-02
2.228103974889095173e-03 -1.457658248701365622e-03 3.440549419199336323e-01
-3.243134622983367965e-03 1.579653081955623151e-04 1.826389518072564500e-01
1.848464030586416396e-03 -1.222637464588283152e-03 7.180201725482547592e-02
3.278576140399169780e-04 6.264274781775380774e-04 1.299746049819293370e-01
-5.616252255274956084e-04 -1.026825164670452928e-03 4.959181532691835786e-02
-5.931898749850228469e-05 1.664198381113868308e-03 2.535823319520709093e-02
8.887960606063227686e-05 -1.050169004473300305e-03 2.033119849371509413e-01
-3.715819742858672559e-03 1.703312011756552558e-04 1.114241539141702930e-01
5.311631316804454883e-04 -1.496866336012092624e-04 5.675020887074855303e-02
-1.798506384046272277e-03 2.156480563157314734e-03 7.587114820504398116e-02
-9.824741879730924943e-04 1.112034091108327072e-03 7.030925427902703917e-02
1.206818924652131031e-03 -2.575223066534348959e-04 7.849063333985377422e-02
-1.826328590814857433e-03 -1.244590827056524240e-03 6.535394672495974111e-02
-6.064468739975514833e-04 2.450567108358558954e-04 1.559475356271819158e-01
5.993882110416626219e-05 -1.122283010286856397e-03 6.887780311488178597e-02
2.490203924282841097e-03 -1.819914609958173113e-04 8.451300994270953548e-02
2.170074323088438950e-03 -3.897188681901142537e-04 1.724545712626121274e-01
-2.122783214124110418e-03 6.214834654959811022e-04 4.037579480347643773e-02
-2.142665072794758263e-03 -1.085202763257686609e-04 1.770740767959044504e-01
6.376012440526615532e-04 -1.247848231547693532e-04 7.100881530024569233e-02
