# ezz df
0.000000000000000000e+00 0.000000000000000000e+00
1.000003537324434255e-02 0.000000000000000000e+00
2.000007074648868510e-02 0.000000000000000000e+00
3.000010611973280561e-02 0.000000000000000000e+00
4.000014149297714816e-02 0.000000000000000000e+00
5.000017686622149071e-02 0.000000000000000000e+00
6.000021223946583326e-02 0.000000000000000000e+00
7.000024761270995377e-02 0.000000000000000000e+00
8.000028298595429632e-02 0.000000000000000000e+00
9.000031835919863887e-02 2.279926136130565606e+00
1.000003537324429814e-01 2.455316473309093972e+00
1.100003891056873240e-01 2.220401868454857652e+00
1.200004244789314445e-01 2.232838487712859088e+00
1.300004598521757870e-01 2.166771756765094814e+00
1.400004952254201296e-01 2.115537679508615376e+00
1.500005305986644721e-01 2.162042473338921411e+00
1.600005659719085926e-01 2.123401647346723653e+00
1.700006013451529352e-01 2.126317520663008054e+00
1.800006367183972777e-01 2.197696567192206185e+00
1.900006720916416203e-01 2.159705667214713021e+00
2.000007074648857408e-01 2.327095541730108685e+00
2.100007428381300834e-01 2.311744698256715136e+00
2.200007782113744259e-01 2.278396859673727626e+00
2.300008135846187685e-01 2.283214453245537179e+00
2.400008489578631110e-01 2.297132230674150399e+00
2.500008843311072315e-01 2.254253457716301590e+00
2.600009197043515741e-01 2.298289878796789587e+00
2.700009550775959166e-01 2.296501011412083848e+00
2.800009904508402592e-01 2.305256552658971447e+00
2.900010258240843797e-01 2.273469360296656916e+00
3.000010611973287222e-01 2.258720211031693736e+00
3.100010965705730648e-01 2.133199663247241418e+00
3.200011319438174073e-01 2.249908152712011056e+00
3.300011673170617499e-01 2.173745608593803169e+00
3.400012026903058704e-01 2.158795618580719555e+00
3.500012380635502129e-01 2.211905607659046868e+00
3.600012734367945555e-01 2.292607593076917638e+00
3.700013088100388980e-01 2.275376810926645899e+00
3.800013441832830186e-01 2.240059694190260409e+00
3.900013795565275831e-01 2.280365712065962391e+00
4.000014149297714816e-01 2.258181144836457044e+00
4.100014503030160462e-01 2.362151646143559880e+00
4.200014856762601667e-01 2.247890863762458835e+00
4.300015210495047313e-01 2.225066907198677058e+00
4.400015564227486298e-01 2.271570167640462046e+00
4.500015917959934164e-01 2.278256178190159353e+00
4.600016271692373149e-01 2.259266832448112439e+00
4.700016625424818795e-01 2.253919764258176528e+00
4.800016979157260000e-01 2.239995039134813126e+00
4.900017332889705646e-01 2.305622244382291353e+00
5.000017686622144630e-01 2.249377529727087488e+00
5.100018040354590276e-01 2.245692567470922274e+00
5.200018394087031481e-01 2.239704544839816958e+00
5.300018747819477127e-01 2.237782631370409447e+00
5.400019101551916112e-01 2.189407352530107875e+00
5.500019455284361758e-01 2.229634012134980470e+00
5.600019809016802963e-01 2.287973874319724210e+00
5.700020162749248609e-01 2.244722059648744050e+00
5.800020516481687594e-01 2.139017576591820902e+00
5.900020870214133240e-01 2.172420722742849364e+00
6.000021223946574445e-01 2.222537748684791925e+00
6.100021577679020091e-01 2.228609363922586351e+00
6.200021931411459075e-01 2.301303561088458238e+00
6.300022285143906942e-01 2.296361171420275404e+00
6.400022638876345926e-01 2.256385580929553658e+00
6.500022992608791572e-01 2.338652026154561359e+00
6.600023346341230557e-01 2.348693870810488082e+00
6.700023700073678423e-01 2.255662557900167897e+00
6.800024053806117408e-01 2.257486604808075281e+00
6.900024407538563054e-01 2.303955255254243273e+00
7.000024761271004259e-01 2.276775693937843847e+00
7.100025115003449905e-01 2.322313727114558191e+00
7.200025468735888889e-01 2.225179310221327089e+00
7.300025822468334535e-01 2.244754798085643710e+00
7.400026176200775740e-01 2.242156350276556687e+00
7.500026529933221386e-01 2.198120120452035309e+00
7.600026883665660371e-01 2.330702165959443573e+00
7.700027237398106017e-01 2.345850127636825544e+00
7.800027591130547222e-01 2.394727082981445321e+00
7.900027944862992868e-01 2.386444067110995881e+00
8.000028298595431853e-01 2.408790954051148514e+00
8.100028652327877499e-01 2.457983199185302947e+00
8.200029006060318704e-01 2.371240229544737677e+00
8.300029359792764350e-01 2.475532072341000145e+00
8.400029713525203334e-01 2.490795412426426214e+00
8.500030067257651201e-01 2.451652069972665160e+00
8.600030420990090185e-01 2.351614967633254949e+00
8.700030774722535831e-01 2.221251774589628525e+00
8.800031128454977036e-01 2.216667980341554323e+00
8.900031482187422682e-01 2.202076906770064735e+00
9.000031835919861667e-01 2.271431428813876163e+00
9.100032189652307313e-01 2.126488680423849420e+00
9.200032543384748518e-01 2.155476234504800193e+00
9.300032897117194164e-01 2.225960310863783320e+00
9.400033250849633149e-01 2.225542283190771631e+00
9.500033604582078794e-01 2.223662702468574448e+00
9.600033958314520000e-01 2.315371298242381748e+00
9.700034312046965645e-01 2.224403557774383255e+00
9.800034665779404630e-01 2.213885836093909987e+00
9.900035019511850276e-01 2.240077273090966159e+00
1.000003537324428926e+00 2.228732579701378835e+00
