# drho_hcp drho_bcc ei ef ti tf avalancheSize
-7.387884361642893527e-03 9.598235846142687266e-05 2.030000000000000138e-01 2.091999999999999971e-01 2.030000000000000000e+03 2.092000000000000000e+03 9.865576092969341460e-01
1.356216672705246040e-03 -8.156809936595704746e-05 2.210000000000000020e-01 2.212999999999999967e-01 2.210000000000000000e+03 2.213000000000000000e+03 1.557180107511573972e-02
-7.782060519589961700e-04 8.947238093874338577e-04 2.222999999999999976e-01 2.227999999999999980e-01 2.223000000000000000e+03 2.228000000000000000e+03 3.102972671050033271e-02
9.801589903263019377e-04 2.548769504519491497e-04 2.303000000000000047e-01 2.310999999999999999e-01 2.303000000000000000e+03 2.311000000000000000e+03 5.185304255353316571e-02
1.038073288713775577e-03 3.565869220632719716e-04 2.424000000000000044e-01 2.431000000000000105e-01 2.424000000000000000e+03 2.431000000000000000e+03 4.046464522446868717e-02
-4.598567990123841875e-03 -1.223535002496048060e-03 2.477000000000000035e-01 2.500000000000000000e-01 2.477000000000000000e+03 2.500000000000000000e+03 3.580014653388214896e-01
5.994836903513989235e-05 -4.196723507579099705e-04 2.514000000000000123e-01 2.520000000000000018e-01 2.514000000000000000e+03 2.520000000000000000e+03 3.452757097435057987e-02
-2.030587280262535765e-03 4.083815851475824932e-04 2.523000000000000242e-01 2.534000000000000141e-01 2.523000000000000000e+03 2.534000000000000000e+03 9.006185227383504965e-02
-1.279304314772550244e-03 -1.028975119821395542e-03 2.565000000000000058e-01 2.575000000000000067e-01 2.565000000000000000e+03 2.575000000000000000e+03 1.108566516446440331e-01
-1.170202267986447664e-03 -6.991710051073851684e-04 2.581999999999999851e-01 2.595000000000000084e-01 2.582000000000000000e+03 2.595000000000000000e+03 1.182865691541860192e-01
3.489153774597353319e-04 -7.813615222406096461e-05 2.621999999999999886e-01 2.629000000000000226e-01 2.622000000000000000e+03 2.629000000000000000e+03 4.341839076431278088e-02
-5.068536226566361380e-03 -1.313215491018718262e-04 2.639000000000000234e-01 2.650000000000000133e-01 2.639000000000000000e+03 2.650000000000000000e+03 1.084129684674024763e-01
7.715887874270022095e-04 5.334508256943492482e-04 2.660000000000000142e-01 2.667999999999999816e-01 2.660000000000000000e+03 2.668000000000000000e+03 7.275210608593478401e-02
4.110848990837079331e-03 -6.622635114638484449e-04 2.721000000000000085e-01 2.733999999999999764e-01 2.721000000000000000e+03 2.734000000000000000e+03 1.461965487780487183e-01
-1.946559627788307933e-03 -2.031950900041464350e-03 2.760000000000000231e-01 2.770000000000000240e-01 2.760000000000000000e+03 2.770000000000000000e+03 7.850230029998186976e-02
1.631646526013774690e-03 -1.618283050929866101e-04 2.786000000000000143e-01 2.797999999999999932e-01 2.786000000000000000e+03 2.798000000000000000e+03 1.510232303480288640e-01
-1.475195455603872663e-04 1.102392548209558260e-04 2.817999999999999949e-01 2.819999999999999729e-01 2.818000000000000000e+03 2.820000000000000000e+03 9.733600977161058904e-03
-2.988068715883973603e-05 -1.387968669291953297e-03 2.831000000000000183e-01 2.842000000000000082e-01 2.831000000000000000e+03 2.842000000000000000e+03 9.657386061374220732e-02
-2.155636232837848665e-03 -5.642374111301112771e-04 2.852999999999999980e-01 2.862000000000000099e-01 2.853000000000000000e+03 2.862000000000000000e+03 7.765433581951716735e-02
-8.028103921256524167e-05 1.751596939020331339e-03 2.871000000000000218e-01 2.886000000000000232e-01 2.871000000000000000e+03 2.886000000000000000e+03 1.324268039330108726e-01
-3.721061554045113073e-03 2.805579231132376145e-04 2.911000000000000254e-01 2.924999999999999822e-01 2.911000000000000000e+03 2.925000000000000000e+03 2.182837124209764113e-01
2.663110353257697183e-03 1.531060991842374611e-03 2.940999999999999726e-01 2.948999999999999955e-01 2.941000000000000000e+03 2.949000000000000000e+03 6.128919679884224647e-02
-6.077894316923404538e-03 5.009917554348788243e-04 3.029000000000000026e-01 3.043000000000000149e-01 3.029000000000000000e+03 3.043000000000000000e+03 1.173292628261549814e-01
-1.295690340838706600e-03 3.867664531774584261e-04 3.085999999999999854e-01 3.094000000000000083e-01 3.086000000000000000e+03 3.094000000000000000e+03 6.556207175445191715e-02
4.789222286013528063e-04 -3.586167970202145533e-04 3.104999999999999982e-01 3.109000000000000097e-01 3.105000000000000000e+03 3.109000000000000000e+03 2.209863577627602799e-02
1.741637160554865282e-03 -4.691984844210090461e-04 3.220000000000000084e-01 3.230000000000000093e-01 3.220000000000000000e+03 3.230000000000000000e+03 1.099870090482517049e-01
7.407591366431764968e-05 -5.215980855582426357e-05 3.244000000000000217e-01 3.245999999999999996e-01 3.244000000000000000e+03 3.246000000000000000e+03 9.744797117335855796e-03
-4.002824046016761894e-03 1.690914527425230185e-03 3.251000000000000001e-01 3.261000000000000010e-01 3.251000000000000000e+03 3.261000000000000000e+03 6.548302821522515582e-02
-6.821219027127678469e-03 -1.681628436728871932e-03 3.292999999999999816e-01 3.313999999999999724e-01 3.293000000000000000e+03 3.314000000000000000e+03 2.034458514636106885e-01
-9.654835338811784684e-04 4.800158523010512185e-04 3.320000000000000173e-01 3.333999999999999742e-01 3.320000000000000000e+03 3.334000000000000000e+03 1.483540848659808398e-01
3.588905712525403136e-03 -6.470224987569980768e-06 3.336999999999999966e-01 3.346999999999999975e-01 3.337000000000000000e+03 3.347000000000000000e+03 8.606348104795047416e-02
-6.439397609867836270e-04 -1.903318031248324438e-04 3.356000000000000094e-01 3.360000000000000209e-01 3.356000000000000000e+03 3.360000000000000000e+03 2.381351851481488743e-02
7.579912293505797205e-04 -7.640584701059591199e-04 3.405000000000000249e-01 3.418999999999999817e-01 3.405000000000000000e+03 3.419000000000000000e+03 1.422883764721281086e-01
-6.263140825473745288e-04 1.447926721955275497e-03 3.466000000000000192e-01 3.479999999999999760e-01 3.466000000000000000e+03 3.480000000000000000e+03 1.141910761832375804e-01
0.000000000000000000e+00 0.000000000000000000e+00 3.529999999999999805e-01 3.531000000000000250e-01 3.530000000000000000e+03 3.531000000000000000e+03 4.808414148059048099e-03
5.023435647743823562e-04 2.017274853766560377e-04 3.670999999999999819e-01 3.674999999999999933e-01 3.671000000000000000e+03 3.675000000000000000e+03 2.347112521718206293e-02
6.214651174147878265e-04 4.954107738706081676e-04 3.690999999999999837e-01 3.700999999999999845e-01 3.691000000000000000e+03 3.701000000000000000e+03 8.190218959213814431e-02
-2.906562199939288771e-03 -5.317763213488115731e-04 3.710999999999999854e-01 3.719999999999999973e-01 3.711000000000000000e+03 3.720000000000000000e+03 6.849294332543601205e-02
-2.076225924834917969e-03 -5.771303515531359118e-05 3.856999999999999873e-01 3.864000000000000212e-01 3.857000000000000000e+03 3.864000000000000000e+03 5.854031024276698525e-02
-9.196225827327875191e-04 -5.156401716454456219e-06 3.876000000000000001e-01 3.880000000000000115e-01 3.876000000000000000e+03 3.880000000000000000e+03 2.505259506623502483e-02
-1.030769554654337172e-03 -1.220663380180619928e-03 3.972999999999999865e-01 3.985000000000000209e-01 3.973000000000000000e+03 3.985000000000000000e+03 1.285100582360645394e-01
3.076563151393763018e-04 -4.996165341048935948e-04 4.010000000000000231e-01 4.012999999999999901e-01 4.010000000000000000e+03 4.013000000000000000e+03 1.591848980064721614e-02
1.994669670536020067e-03 -8.752821238404004042e-04 4.026000000000000134e-01 4.037000000000000033e-01 4.026000000000000000e+03 4.037000000000000000e+03 7.563797504994652920e-02
-8.593812676305212506e-05 1.675720876840106066e-04 4.066000000000000170e-01 4.073999999999999844e-01 4.066000000000000000e+03 4.074000000000000000e+03 5.820059059096547444e-02
-1.301367992628810200e-03 1.255082666091955276e-03 4.092999999999999972e-01 4.102999999999999980e-01 4.093000000000000000e+03 4.103000000000000000e+03 8.153859992389385358e-02
-1.197229068351796100e-02 -3.484771348727964263e-03 4.193999999999999950e-01 4.227000000000000202e-01 4.194000000000000000e+03 4.227000000000000000e+03 5.277496768961120743e-01
-2.435982812374809514e-03 -1.319301366404894427e-04 4.298000000000000154e-01 4.307000000000000273e-01 4.298000000000000000e+03 4.307000000000000000e+03 8.076606439127845261e-02
2.814833384908205227e-03 1.014422714974951706e-03 4.314000000000000057e-01 4.320999999999999841e-01 4.314000000000000000e+03 4.321000000000000000e+03 4.269269720008440905e-02
1.656206755158706745e-04 -5.739692632957746343e-04 4.338000000000000189e-01 4.340999999999999859e-01 4.338000000000000000e+03 4.341000000000000000e+03 1.640914986185345106e-02
-6.201717446504384501e-03 2.230861055926222636e-04 4.368000000000000216e-01 4.395999999999999908e-01 4.368000000000000000e+03 4.396000000000000000e+03 3.641709118850098292e-01
3.947661537030133783e-04 2.269639670669214987e-04 4.470000000000000084e-01 4.474000000000000199e-01 4.470000000000000000e+03 4.474000000000000000e+03 2.149387908143809978e-02
-3.447227061750074428e-03 7.953899449407442201e-05 4.485999999999999988e-01 4.496999999999999886e-01 4.486000000000000000e+03 4.497000000000000000e+03 1.245278003059925864e-01
1.725660272773710258e-03 -1.743229688130376251e-03 4.554000000000000270e-01 4.561999999999999944e-01 4.554000000000000000e+03 4.562000000000000000e+03 5.820300770690646497e-02
-2.562716294546185658e-03 4.984811602516785178e-04 4.578999999999999737e-01 4.590000000000000191e-01 4.579000000000000000e+03 4.590000000000000000e+03 9.613594207896482280e-02
-4.690120722594115499e-04 -6.376254733214976184e-04 4.606000000000000094e-01 4.612999999999999878e-01 4.606000000000000000e+03 4.613000000000000000e+03 3.886615880559629588e-02
6.509963196138501829e-05 2.020459233339124555e-04 4.767000000000000126e-01 4.771000000000000241e-01 4.767000000000000000e+03 4.771000000000000000e+03 2.453842680329315282e-02
-8.263639783981369114e-04 -1.658007921538853444e-03 4.811000000000000276e-01 4.839999999999999858e-01 4.811000000000000000e+03 4.840000000000000000e+03 2.657291966916606185e-01
6.698596606327072989e-03 -2.284652615193765585e-03 4.879000000000000004e-01 4.890999999999999792e-01 4.879000000000000000e+03 4.891000000000000000e+03 1.209915167522278290e-01
2.701971331769775775e-03 -4.169738523779793933e-03 4.959999999999999964e-01 4.971999999999999753e-01 4.960000000000000000e+03 4.972000000000000000e+03 1.479200486399608050e-01
-4.411616985703081806e-03 1.023972059069146873e-03 5.002999999999999670e-01 5.033999999999999586e-01 5.003000000000000000e+03 5.034000000000000000e+03 2.461299193759347859e-01
2.026557392179328954e-04 2.070235056771185106e-03 5.100000000000000089e-01 5.106000000000000538e-01 5.100000000000000000e+03 5.106000000000000000e+03 4.465362077019147113e-02
9.318273763418982725e-04 3.008271435744960809e-04 5.138000000000000345e-01 5.141999999999999904e-01 5.138000000000000000e+03 5.142000000000000000e+03 2.436924293079050299e-02
1.432798946306990118e-03 1.421930391344052719e-03 5.155999999999999472e-01 5.161000000000000032e-01 5.156000000000000000e+03 5.161000000000000000e+03 3.222534109693208498e-02
8.972684317054557823e-04 4.956531184410039453e-04 5.275999999999999579e-01 5.283999999999999808e-01 5.276000000000000000e+03 5.284000000000000000e+03 5.356530483020897904e-02
-3.964044398453464568e-03 2.666598433549802888e-04 5.294999999999999707e-01 5.302999999999999936e-01 5.295000000000000000e+03 5.303000000000000000e+03 7.169449671931119039e-02
-1.033966167973687789e-03 -1.324166045165336633e-03 5.311000000000000165e-01 5.322000000000000064e-01 5.311000000000000000e+03 5.322000000000000000e+03 1.048322021362955575e-01
5.529581176229425576e-03 -2.247699304864866562e-03 5.332000000000000073e-01 5.363999999999999879e-01 5.332000000000000000e+03 5.364000000000000000e+03 3.739876745265450220e-01
-4.501085980877894688e-03 8.065774964235838257e-04 5.373999999999999888e-01 5.382000000000000117e-01 5.374000000000000000e+03 5.382000000000000000e+03 5.407766745600899039e-02
-2.654370228765495776e-03 2.095169077501736823e-03 5.414999999999999813e-01 5.434999999999999831e-01 5.415000000000000000e+03 5.435000000000000000e+03 1.540584389743445137e-01
-4.927370488040927476e-04 8.093803067571285481e-04 5.477999999999999536e-01 5.485999999999999766e-01 5.478000000000000000e+03 5.486000000000000000e+03 7.820034658982390197e-02
7.656035567696062305e-04 -7.587856178319935668e-04 5.516999999999999682e-01 5.528999999999999471e-01 5.517000000000000000e+03 5.529000000000000000e+03 9.913285533897672752e-02
-2.249858756448036567e-03 -1.504643989313649184e-03 5.560000000000000497e-01 5.570000000000000506e-01 5.560000000000000000e+03 5.570000000000000000e+03 9.613510027069645247e-02
0.000000000000000000e+00 0.000000000000000000e+00 5.582000000000000295e-01 5.583000000000000185e-01 5.582000000000000000e+03 5.583000000000000000e+03 4.877700683454722075e-03
5.717115034513164940e-03 -2.873128168789685320e-03 5.593000000000000194e-01 5.603000000000000203e-01 5.593000000000000000e+03 5.603000000000000000e+03 8.706157587505715389e-02
-6.820394058520973246e-04 -1.415718408478937144e-03 5.663000000000000256e-01 5.671000000000000485e-01 5.663000000000000000e+03 5.671000000000000000e+03 5.560866479890481245e-02
1.771059975375632867e-03 -8.382000721485465683e-05 5.705000000000000071e-01 5.707999999999999741e-01 5.705000000000000000e+03 5.708000000000000000e+03 1.541374214207692946e-02
-6.293727677237348495e-04 -2.265903165976496103e-04 5.814000000000000279e-01 5.833000000000000407e-01 5.814000000000000000e+03 5.833000000000000000e+03 3.268077568802189581e-01
6.006878515184277401e-04 -1.595440772477743283e-04 5.889999999999999680e-01 5.893000000000000460e-01 5.890000000000000000e+03 5.893000000000000000e+03 1.568290318873502565e-02
1.054459922837092112e-03 -5.992483099493597226e-04 5.907999999999999918e-01 5.914000000000000368e-01 5.908000000000000000e+03 5.914000000000000000e+03 3.814335973626328813e-02
-1.869569461527720300e-03 5.492761056368131167e-04 5.920999999999999597e-01 5.927999999999999936e-01 5.921000000000000000e+03 5.928000000000000000e+03 5.105659853460827596e-02
-1.920681269028917670e-03 -9.796469446094243499e-04 5.939999999999999725e-01 5.958999999999999853e-01 5.940000000000000000e+03 5.959000000000000000e+03 3.009092408989018641e-01
5.178375971958221191e-03 1.906564333427600982e-04 5.969999999999999751e-01 5.977999999999999980e-01 5.970000000000000000e+03 5.978000000000000000e+03 5.543651066201071148e-02
-2.861112719081043698e-03 -4.125921630002814949e-04 5.997000000000000108e-01 6.015000000000000346e-01 5.997000000000000000e+03 6.015000000000000000e+03 3.513107339181412159e-01
-6.625725132005377827e-04 4.062611280979825171e-04 6.109999999999999876e-01 6.116000000000000325e-01 6.110000000000000000e+03 6.116000000000000000e+03 3.944548395623836967e-02
1.879886855947837665e-03 1.399618425204716965e-03 6.282999999999999696e-01 6.290999999999999925e-01 6.283000000000000000e+03 6.291000000000000000e+03 5.424884782727962262e-02
2.249028991680807055e-03 -1.216729702947951311e-03 6.317000000000000393e-01 6.323999999999999622e-01 6.317000000000000000e+03 6.324000000000000000e+03 3.992236783962650054e-02
-3.570933691395244969e-03 -1.336173004845554041e-03 6.350000000000000089e-01 6.361999999999999877e-01 6.350000000000000000e+03 6.362000000000000000e+03 1.144452870504811121e-01
2.314040410345830079e-04 -1.403341800453964186e-03 6.373999999999999666e-01 6.379000000000000226e-01 6.374000000000000000e+03 6.379000000000000000e+03 3.039044278259907597e-02
1.741256116385703212e-04 -7.795332653957069355e-04 6.392999999999999794e-01 6.400000000000000133e-01 6.393000000000000000e+03 6.400000000000000000e+03 5.534441084312703707e-02
3.675846135275218085e-03 -1.351841488569793456e-03 6.411000000000000032e-01 6.419000000000000261e-01 6.411000000000000000e+03 6.419000000000000000e+03 7.228277151468912032e-02
-1.149502477274977341e-02 -7.915267990257889713e-04 6.493999999999999773e-01 6.528000000000000469e-01 6.494000000000000000e+03 6.528000000000000000e+03 4.207033534230753546e-01
3.178011258805901740e-04 9.277887215579632557e-05 6.551000000000000156e-01 6.556999999999999496e-01 6.551000000000000000e+03 6.557000000000000000e+03 3.678321298435362208e-02
4.337771277162394412e-03 -1.051382431967380279e-03 6.645999999999999686e-01 6.652000000000000135e-01 6.646000000000000000e+03 6.652000000000000000e+03 5.028704222874557511e-02
-3.521643266915591708e-03 -1.402517223375712718e-03 6.824000000000000066e-01 6.832000000000000295e-01 6.824000000000000000e+03 6.832000000000000000e+03 5.918691155140223814e-02
-1.740063428394444944e-03 -5.630174291324265001e-04 6.867999999999999661e-01 6.875999999999999890e-01 6.868000000000000000e+03 6.876000000000000000e+03 5.605212619019857984e-02
-6.540189105340404874e-03 -2.018485979914325448e-03 6.886999999999999789e-01 6.906999999999999806e-01 6.887000000000000000e+03 6.907000000000000000e+03 2.524278304451266774e-01
-1.703128245996887724e-03 -2.108052279088667991e-05 6.916999999999999815e-01 6.939999999999999503e-01 6.917000000000000000e+03 6.940000000000000000e+03 2.335054590747771275e-01
-1.020836679669623326e-04 1.476099188498572468e-04 6.952000000000000401e-01 6.959999999999999520e-01 6.952000000000000000e+03 6.960000000000000000e+03 6.369737786207251007e-02
-6.310629821629304415e-03 1.364508025796259613e-03 7.040999999999999481e-01 7.049999999999999600e-01 7.041000000000000000e+03 7.050000000000000000e+03 7.251501869116015742e-02
-1.711937535198354565e-03 -2.477602863749962803e-04 7.107999999999999874e-01 7.114000000000000323e-01 7.108000000000000000e+03 7.114000000000000000e+03 3.854081699981991294e-02
1.072469359941180533e-03 5.724709568818639460e-05 7.165000000000000258e-01 7.171999999999999487e-01 7.165000000000000000e+03 7.172000000000000000e+03 5.965952299103371992e-02
