# rg size
1.079342998728386682e+00 3.000000000000000000e+00
1.100028716130535766e+00 3.000000000000000000e+00
7.120621465855871968e-01 2.000000000000000000e+00
1.078882116479835007e+00 3.000000000000000000e+00
1.100320187205124700e+00 3.000000000000000000e+00
7.331178675129191857e-01 2.000000000000000000e+00
1.116329844376371616e+00 5.000000000000000000e+00
7.694600710671773980e-01 2.000000000000000000e+00
8.529395243509634295e-01 2.000000000000000000e+00
1.116061295700341072e+00 5.000000000000000000e+00
9.998724920228311275e-01 3.000000000000000000e+00
6.774465321583302835e-01 2.000000000000000000e+00
1.086833644015049227e+00 5.000000000000000000e+00
7.261823681652020968e-01 2.000000000000000000e+00
8.201457311051568722e-01 2.000000000000000000e+00
7.101988843160665921e-01 2.000000000000000000e+00
7.741130432739072864e-01 2.000000000000000000e+00
7.996881431746815094e-01 2.000000000000000000e+00
7.720219591012859039e-01 2.000000000000000000e+00
1.206181212403679259e+00 3.000000000000000000e+00
1.136549047531363099e+00 3.000000000000000000e+00
7.074275708864263823e-01 2.000000000000000000e+00
6.973647398838989098e-01 2.000000000000000000e+00
1.146442357691337399e+00 4.000000000000000000e+00
1.058863787273899515e+00 3.000000000000000000e+00
1.101920279868703112e+00 3.000000000000000000e+00
8.648548712553003615e-01 2.000000000000000000e+00
7.313574809903689022e-01 2.000000000000000000e+00
8.803365587053716412e-01 3.000000000000000000e+00
1.255681846000520796e+00 4.000000000000000000e+00
1.704626531444683568e+00 7.000000000000000000e+00
1.255593654777284129e+00 4.000000000000000000e+00
1.245731596923603357e+00 5.000000000000000000e+00
7.170485672419427692e-01 2.000000000000000000e+00
1.028070274612217672e+00 3.000000000000000000e+00
1.248752047115133434e+00 6.000000000000000000e+00
7.108596037194788719e-01 2.000000000000000000e+00
7.189166868753371631e-01 2.000000000000000000e+00
1.089763240443716530e+00 3.000000000000000000e+00
9.628239654119115087e-01 3.000000000000000000e+00
7.759885377161526154e-01 2.000000000000000000e+00
1.705267717298559749e+00 7.000000000000000000e+00
7.568619990902044625e-01 2.000000000000000000e+00
1.132766668836314272e+00 4.000000000000000000e+00
1.068227610785757120e+00 3.000000000000000000e+00
7.270254355939083091e-01 2.000000000000000000e+00
8.273507009333083140e-01 2.000000000000000000e+00
9.705251339510486686e-01 3.000000000000000000e+00
7.855758933770325969e-01 2.000000000000000000e+00
1.762797860195085553e+00 1.100000000000000000e+01
1.233051564090766883e+00 3.000000000000000000e+00
7.267510071781708714e-01 2.000000000000000000e+00
1.502293078191602627e+00 9.000000000000000000e+00
7.725013012934808243e-01 2.000000000000000000e+00
7.339200966386056901e-01 2.000000000000000000e+00
7.312630828345828560e-01 2.000000000000000000e+00
1.253793041044031220e+00 3.000000000000000000e+00
1.253051583811194414e+00 4.000000000000000000e+00
7.156032489678462172e-01 2.000000000000000000e+00
7.663032963194409408e-01 2.000000000000000000e+00
1.208174532407658708e+00 4.000000000000000000e+00
7.533260852161042243e-01 2.000000000000000000e+00
9.649871273371619651e-01 3.000000000000000000e+00
7.718437476807823439e-01 2.000000000000000000e+00
6.779480115392503281e-01 2.000000000000000000e+00
1.762501735702232120e+00 1.100000000000000000e+01
1.106395482302725108e+00 3.000000000000000000e+00
1.979336021363637288e+00 1.000000000000000000e+01
7.867405681036979681e-01 2.000000000000000000e+00
7.132608930119895829e-01 2.000000000000000000e+00
1.201598527552854678e+00 4.000000000000000000e+00
7.198900681128013179e-01 2.000000000000000000e+00
1.027765728710486437e+00 3.000000000000000000e+00
1.266264660035928635e+00 4.000000000000000000e+00
2.274332570502549000e+00 2.000000000000000000e+01
2.198750386932415424e+00 1.300000000000000000e+01
1.095727855970076270e+00 3.000000000000000000e+00
8.432380542927601086e-01 3.000000000000000000e+00
1.266065828446058861e+00 4.000000000000000000e+00
6.172274014769471018e-01 2.000000000000000000e+00
8.060569983799875660e-01 3.000000000000000000e+00
6.761101514423396575e-01 2.000000000000000000e+00
1.400517902071381382e+00 8.000000000000000000e+00
7.936097409938411840e-01 2.000000000000000000e+00
1.120121988975365968e+00 3.000000000000000000e+00
9.417086861421830601e-01 3.000000000000000000e+00
9.877903111364567668e-01 4.000000000000000000e+00
7.849963818919696301e-01 2.000000000000000000e+00
1.355416716302909830e+00 4.000000000000000000e+00
6.964412373273721757e-01 2.000000000000000000e+00
7.501664182039211592e-01 2.000000000000000000e+00
7.642878290060119983e-01 2.000000000000000000e+00
9.040975930605302802e-01 3.000000000000000000e+00
1.439972787965352552e+00 5.000000000000000000e+00
1.140419118865726000e+00 3.000000000000000000e+00
2.198284965181446449e+00 1.300000000000000000e+01
1.095653983836817558e+00 3.000000000000000000e+00
2.274318012186042459e+00 2.000000000000000000e+01
7.611713667114869963e-01 2.000000000000000000e+00
6.723591153549896005e-01 2.000000000000000000e+00
1.243926062346127015e+00 4.000000000000000000e+00
8.441628469235964438e-01 3.000000000000000000e+00
1.844246553303858782e+00 6.000000000000000000e+00
1.884586930441489727e+00 8.000000000000000000e+00
7.816345918650869917e-01 2.000000000000000000e+00
7.155225175352777356e-01 2.000000000000000000e+00
1.122685178182754262e+00 3.000000000000000000e+00
7.736710388358841728e-01 2.000000000000000000e+00
6.813589095821025454e-01 2.000000000000000000e+00
7.399310709793025520e-01 2.000000000000000000e+00
7.042590878246121067e-01 2.000000000000000000e+00
2.276974975928491407e+00 1.900000000000000000e+01
1.382097772991949913e+00 7.000000000000000000e+00
7.323534755612696179e-01 2.000000000000000000e+00
7.435620830392259961e-01 2.000000000000000000e+00
8.692993302144230716e-01 3.000000000000000000e+00
7.404315662729715752e-01 2.000000000000000000e+00
8.463401443864523310e-01 2.000000000000000000e+00
1.183978977431845658e+00 4.000000000000000000e+00
6.943281312416973439e-01 2.000000000000000000e+00
7.589739637608121647e-01 2.000000000000000000e+00
7.159750802810598280e-01 2.000000000000000000e+00
7.125808325025313472e-01 2.000000000000000000e+00
8.440470587637373123e-01 3.000000000000000000e+00
7.279655529855820761e-01 2.000000000000000000e+00
6.964856629776617902e-01 2.000000000000000000e+00
8.132909033673463295e-01 2.000000000000000000e+00
1.884249990939337760e+00 8.000000000000000000e+00
7.807420016668529250e-01 2.000000000000000000e+00
7.005915345620525869e-01 2.000000000000000000e+00
2.323772945251654232e+00 2.000000000000000000e+01
7.619895209038903827e-01 2.000000000000000000e+00
1.843763469043330883e+00 6.000000000000000000e+00
7.671700905494197587e-01 2.000000000000000000e+00
2.217358437280939842e+00 1.300000000000000000e+01
7.786085535963130910e-01 2.000000000000000000e+00
1.400198481228228209e+00 4.000000000000000000e+00
1.135608481394432046e+00 3.000000000000000000e+00
2.150018940058261219e+00 9.000000000000000000e+00
8.937513010464644969e-01 3.000000000000000000e+00
7.797543149394454698e-01 2.000000000000000000e+00
1.045538570455252669e+00 5.000000000000000000e+00
