# w mse
3.000000000000000000e+00 3.828938662156462086e-02
5.000000000000000000e+00 7.820433915301366889e-02
9.000000000000000000e+00 2.060145214383160839e-01
1.700000000000000000e+01 4.768189595861940244e-01
3.300000000000000000e+01 1.030868322371455648e+00
6.500000000000000000e+01 2.139807297482316351e+00
1.290000000000000000e+02 4.246111591633447979e+00
2.570000000000000000e+02 8.013274120201629103e+00
5.130000000000000000e+02 1.437403827122945010e+01
1.025000000000000000e+03 2.355393093386380343e+01
2.049000000000000000e+03 3.123478076067917542e+01
4.097000000000000000e+03 4.037709617237810278e+01
