# w mse
3.000000000000000000e+00 1.146435373385316925e-02
5.000000000000000000e+00 9.543565602403750528e-03
9.000000000000000000e+00 9.515556232514854260e-03
1.700000000000000000e+01 1.391980684867535727e-02
3.300000000000000000e+01 2.751018009425232683e-02
6.500000000000000000e+01 6.450001228655162511e-02
1.290000000000000000e+02 1.555283522378393679e-01
2.570000000000000000e+02 3.695647926938498973e-01
5.130000000000000000e+02 8.333250145697178590e-01
1.025000000000000000e+03 1.586476405925625777e+00
2.049000000000000000e+03 2.397901597222548364e+00
4.097000000000000000e+03 2.757988081471913322e+00
8.193000000000000000e+03 2.701740083680983950e+00
1.638500000000000000e+04 3.498985595458930398e+00
