# w mse
3.000000000000000000e+00 1.340387973580895115e-03
5.000000000000000000e+00 5.328632380071575587e-03
9.000000000000000000e+00 2.104304443121721158e-02
1.700000000000000000e+01 8.175531667483253162e-02
3.300000000000000000e+01 3.099325288385926802e-01
6.500000000000000000e+01 1.111354451680240052e+00
1.290000000000000000e+02 3.690178605273285228e+00
2.570000000000000000e+02 1.196241354354954289e+01
5.130000000000000000e+02 3.251543773847257768e+01
1.025000000000000000e+03 5.341515179401302760e+01
2.049000000000000000e+03 6.326849128271233269e+01
