# w mse
3.000000000000000000e+00 3.506924356176273610e-03
5.000000000000000000e+00 4.100025581475132130e-03
9.000000000000000000e+00 6.659670382663194881e-03
1.700000000000000000e+01 1.195005824363626692e-02
3.300000000000000000e+01 3.110053711846086366e-02
6.500000000000000000e+01 8.571046850584126964e-02
1.290000000000000000e+02 2.254816258183231503e-01
2.570000000000000000e+02 5.582123987291925937e-01
5.130000000000000000e+02 1.188254818808129221e+00
1.025000000000000000e+03 2.552689116114094325e+00
2.049000000000000000e+03 4.838830637291250625e+00
4.097000000000000000e+03 6.839309408749592478e+00
8.193000000000000000e+03 7.982932065786649822e+00
