# w mse
3.000000000000000000e+00 1.342302049932320336e-02
5.000000000000000000e+00 1.241067635744708478e-02
9.000000000000000000e+00 1.230594599174890044e-02
1.700000000000000000e+01 1.789167928251460954e-02
3.300000000000000000e+01 3.196112379807096449e-02
6.500000000000000000e+01 6.364260417397075986e-02
1.290000000000000000e+02 1.309975215936397264e-01
2.570000000000000000e+02 2.659941459467251579e-01
5.130000000000000000e+02 5.003538427400812116e-01
1.025000000000000000e+03 7.290837089047105257e-01
2.049000000000000000e+03 1.011725781151593173e+00
4.097000000000000000e+03 1.574124362594044424e+00
8.193000000000000000e+03 2.213549432572297970e+00
1.638500000000000000e+04 2.644897787413162948e+00
