# rg size
1.559425876157773061e+00 4.000000000000000000e+00
3.047448462747799347e+00 1.600000000000000000e+01
1.130350378128823774e+00 3.000000000000000000e+00
2.466363323711246558e+00 1.300000000000000000e+01
1.357605290963458833e+00 6.000000000000000000e+00
1.559777488270954526e+00 4.000000000000000000e+00
1.042959688316629441e+00 5.000000000000000000e+00
3.047459255156816038e+00 1.600000000000000000e+01
1.130529212884635815e+00 3.000000000000000000e+00
7.185762639648803907e-01 2.000000000000000000e+00
1.726287958511633303e+00 9.000000000000000000e+00
8.965200876111909523e-01 3.000000000000000000e+00
1.176601115174569223e+00 5.000000000000000000e+00
3.598809383299450548e+00 1.600000000000000000e+01
3.098419207419087051e+00 1.500000000000000000e+01
9.053147418726616991e-01 3.000000000000000000e+00
6.862827833100190178e-01 2.000000000000000000e+00
1.726118524890537076e+00 9.000000000000000000e+00
2.170654418457982349e+00 1.200000000000000000e+01
9.454398136200228286e-01 3.000000000000000000e+00
9.991883823498017847e-01 3.000000000000000000e+00
8.970401831210244037e-01 3.000000000000000000e+00
1.441182002152357144e+00 5.000000000000000000e+00
8.178582865124049972e-01 2.000000000000000000e+00
9.015394530284984720e-01 2.000000000000000000e+00
1.352166478691241069e+00 7.000000000000000000e+00
1.176500578066214775e+00 5.000000000000000000e+00
7.783105111823418465e-01 2.000000000000000000e+00
1.521210357288145687e+00 5.000000000000000000e+00
1.496736447231115541e+00 1.000000000000000000e+01
2.102796276469470982e+00 1.100000000000000000e+01
2.036945311482584398e+00 1.800000000000000000e+01
1.496692160490511458e+00 1.000000000000000000e+01
1.812851436757428880e+00 1.000000000000000000e+01
9.593873638094626566e-01 4.000000000000000000e+00
1.561025754928587972e+00 1.100000000000000000e+01
7.894565678154688015e-01 2.000000000000000000e+00
6.833817069057847027e-01 2.000000000000000000e+00
3.443322989469963069e+00 2.000000000000000000e+01
8.770200445026299363e-01 3.000000000000000000e+00
6.793936182361626219e-01 2.000000000000000000e+00
2.226904047978437440e+00 1.800000000000000000e+01
1.101599139395475602e+00 4.000000000000000000e+00
1.309536408073313174e+00 5.000000000000000000e+00
2.284974002269220872e+00 2.300000000000000000e+01
1.016033161092725567e+00 5.000000000000000000e+00
1.043956155812748809e+00 3.000000000000000000e+00
7.006907362740436573e-01 2.000000000000000000e+00
2.101840953457936312e+00 1.100000000000000000e+01
6.914068645885242947e-01 2.000000000000000000e+00
2.037211848785934087e+00 1.800000000000000000e+01
7.196207241782229813e-01 2.000000000000000000e+00
1.812420758071534799e+00 1.000000000000000000e+01
7.531544225235543566e-01 2.000000000000000000e+00
1.560994907383573826e+00 1.100000000000000000e+01
1.230681578214277483e+00 6.000000000000000000e+00
1.532320639192625622e+00 8.000000000000000000e+00
7.441681718987962491e-01 2.000000000000000000e+00
2.232552361920215667e+00 1.700000000000000000e+01
7.539670783707286272e-01 2.000000000000000000e+00
1.244841193051103412e+00 4.000000000000000000e+00
7.108736120671573788e-01 2.000000000000000000e+00
1.948277994766021592e+00 1.500000000000000000e+01
8.707899019475530134e-01 3.000000000000000000e+00
7.899840751561388874e-01 2.000000000000000000e+00
1.682563910428557907e+00 6.000000000000000000e+00
1.275087710802820462e+00 5.000000000000000000e+00
7.612543026703975091e-01 2.000000000000000000e+00
1.447644044402224051e+00 9.000000000000000000e+00
1.079262626191764385e+00 5.000000000000000000e+00
9.598292442108747879e-01 4.000000000000000000e+00
1.663791225373667304e+00 1.100000000000000000e+01
1.626306252656384732e+00 8.000000000000000000e+00
