# w mse
3.000000000000000000e+00 1.054319166280578285e-02
5.000000000000000000e+00 7.897138034162741807e-03
9.000000000000000000e+00 8.886590215786778837e-03
1.700000000000000000e+01 1.448307264199984526e-02
3.300000000000000000e+01 3.146800283086365058e-02
6.500000000000000000e+01 7.768383874136876310e-02
1.290000000000000000e+02 1.928468380015200545e-01
2.570000000000000000e+02 4.383395914646022740e-01
5.130000000000000000e+02 8.900964945724321176e-01
1.025000000000000000e+03 1.714418891945575618e+00
2.049000000000000000e+03 2.833127281910023054e+00
4.097000000000000000e+03 3.151125247010006625e+00
8.193000000000000000e+03 3.978628808549883544e+00
1.638500000000000000e+04 5.988455597815430131e+00
