# clusterSize EnergyDrop
0.000000000000000000e+00 -3.526666217304390011e+04
0.000000000000000000e+00 -3.526399235734569811e+04
0.000000000000000000e+00 -3.525251124469670322e+04
0.000000000000000000e+00 -3.523944690158710000e+04
0.000000000000000000e+00 -3.521960570099119650e+04
0.000000000000000000e+00 -3.519372185732630169e+04
0.000000000000000000e+00 -3.515980050795510033e+04
0.000000000000000000e+00 -3.512290552487300010e+04
0.000000000000000000e+00 -3.508133729174909968e+04
5.479000000000000000e+03 -3.506672094045439735e+04
1.539700000000000000e+04 -3.508527795205730217e+04
4.108300000000000000e+04 -3.517576651629559638e+04
4.161800000000000000e+04 -3.517693595470130094e+04
4.034800000000000000e+04 -3.513955237379440223e+04
3.910300000000000000e+04 -3.511257874875830021e+04
4.078400000000000000e+04 -3.508174563785779901e+04
5.325700000000000000e+04 -3.509276132435550244e+04
4.916800000000000000e+04 -3.505079246770559985e+04
1.910700000000000000e+04 -3.501993466621349944e+04
1.507500000000000000e+04 -3.503785302422229870e+04
1.259500000000000000e+04 -3.503788457754650153e+04
1.476800000000000000e+04 -3.506374055089979811e+04
3.384800000000000000e+04 -3.511790068562630040e+04
3.657000000000000000e+04 -3.513149694406119670e+04
3.938400000000000000e+04 -3.512917024199169828e+04
3.969800000000000000e+04 -3.512092370387230039e+04
3.879800000000000000e+04 -3.510665506359509891e+04
3.932800000000000000e+04 -3.508769414195299760e+04
7.260900000000000000e+04 -3.514542363925169775e+04
7.269100000000000000e+04 -3.516447909800270281e+04
7.236700000000000000e+04 -3.515501181403639930e+04
7.122800000000000000e+04 -3.513685495218080177e+04
7.017600000000000000e+04 -3.511585988985050062e+04
6.897300000000000000e+04 -3.509114428491180297e+04
6.545500000000000000e+04 -3.506173994025620050e+04
6.068400000000000000e+04 -3.503814637847019912e+04
6.799000000000000000e+04 -3.510965672578189697e+04
6.717900000000000000e+04 -3.510752770569200220e+04
6.785600000000000000e+04 -3.509546198751469638e+04
6.680900000000000000e+04 -3.506516435811609699e+04
6.637400000000000000e+04 -3.503542807763139717e+04
5.260400000000000000e+04 -3.501919315207390173e+04
5.765700000000000000e+04 -3.501459794167899963e+04
5.545600000000000000e+04 -3.502346805158050120e+04
4.558300000000000000e+04 -3.502551398480270291e+04
4.487300000000000000e+04 -3.501873797736100096e+04
4.200100000000000000e+04 -3.500237180049440212e+04
4.063400000000000000e+04 -3.498677566386660328e+04
4.977300000000000000e+04 -3.499479438788039988e+04
5.145600000000000000e+04 -3.502461469396139728e+04
5.252800000000000000e+04 -3.501532557436869683e+04
5.115100000000000000e+04 -3.501089911859729909e+04
4.899500000000000000e+04 -3.500356865019359975e+04
4.764800000000000000e+04 -3.499047373841449735e+04
4.530300000000000000e+04 -3.497550097059919790e+04
4.128800000000000000e+04 -3.496092125104669685e+04
4.072800000000000000e+04 -3.494271683525000117e+04
3.490800000000000000e+04 -3.493554103055640007e+04
3.499700000000000000e+04 -3.493625695710339642e+04
3.467800000000000000e+04 -3.494184327812620177e+04
3.106400000000000000e+04 -3.493384606127090228e+04
3.063100000000000000e+04 -3.491523387056650245e+04
1.973200000000000000e+04 -3.491210342634269909e+04
2.083800000000000000e+04 -3.490808667443390004e+04
1.645900000000000000e+04 -3.490044520841519989e+04
1.379700000000000000e+04 -3.488935985982760030e+04
1.672100000000000000e+04 -3.488845401957580179e+04
1.128300000000000000e+04 -3.488373869165230280e+04
1.465300000000000000e+04 -3.488212169834790257e+04
8.385000000000000000e+03 -3.486997364707249653e+04
9.976000000000000000e+03 -3.485644442225829698e+04
7.489000000000000000e+03 -3.485044312445849937e+04
8.650000000000000000e+03 -3.484562756632079982e+04
8.457000000000000000e+03 -3.486798277730990230e+04
6.873000000000000000e+03 -3.487771603525990213e+04
8.015000000000000000e+03 -3.487915380843190360e+04
7.003000000000000000e+03 -3.489113692683620320e+04
7.177000000000000000e+03 -3.490010740892370086e+04
7.780000000000000000e+03 -3.489262988015710289e+04
7.515000000000000000e+03 -3.488595102373950067e+04
7.606000000000000000e+03 -3.487745215555460163e+04
7.190000000000000000e+03 -3.487280301711909851e+04
6.755000000000000000e+03 -3.486901942011620122e+04
6.891000000000000000e+03 -3.487117319499690348e+04
6.584000000000000000e+03 -3.486574321458770282e+04
5.938000000000000000e+03 -3.485214016265459941e+04
5.767000000000000000e+03 -3.484478639313200256e+04
4.900000000000000000e+03 -3.484182509954860143e+04
4.181000000000000000e+03 -3.484081200826919667e+04
4.516000000000000000e+03 -3.483713600889970257e+04
3.415000000000000000e+03 -3.484048549226029718e+04
3.883000000000000000e+03 -3.484591912024019985e+04
3.095000000000000000e+03 -3.484345862851289712e+04
3.427000000000000000e+03 -3.485619176996580063e+04
3.201000000000000000e+03 -3.486153186961259780e+04
2.843000000000000000e+03 -3.485418658539500029e+04
2.842000000000000000e+03 -3.486034889066610049e+04
3.283000000000000000e+03 -3.485479482380279660e+04
3.051000000000000000e+03 -3.486089397934210137e+04
3.126000000000000000e+03 -3.485206229248739692e+04
2.911000000000000000e+03 -3.484573089073019946e+04
