# w mse
3.000000000000000000e+00 1.190056494059082981e-02
5.000000000000000000e+00 8.927477736696443067e-03
9.000000000000000000e+00 9.100569789691924025e-03
1.700000000000000000e+01 1.236487258637256580e-02
3.300000000000000000e+01 2.272798438768103627e-02
6.500000000000000000e+01 5.302711769942150544e-02
1.290000000000000000e+02 1.356183691785838308e-01
2.570000000000000000e+02 3.593331793750613179e-01
5.130000000000000000e+02 9.350346433862976037e-01
1.025000000000000000e+03 2.197799815313741245e+00
2.049000000000000000e+03 4.629013102503350297e+00
4.097000000000000000e+03 6.320986618143138003e+00
8.193000000000000000e+03 5.773005427545315982e+00
1.638500000000000000e+04 8.218966396471076408e+00
