# size duration
8.999999999999841460e-04 2.167200405562894172e+00
1.699999999999979305e-03 2.277709719012881884e+00
1.999999999999946265e-03 5.041057268760329002e+00
8.999999999999563904e-04 3.273907480589632324e-01
7.000000000000339284e-04 2.234280986933639135e-01
1.500000000000001332e-03 1.386945797739435493e+00
1.500000000000001332e-03 1.071390965945741014e+00
1.200000000000034373e-03 5.501779085395145374e-01
6.000000000000449418e-04 1.737942033874415870e-01
3.999999999999559464e-04 1.164606691129451976e-01
1.899999999999957279e-03 3.910293547871692255e+00
5.999999999999894307e-04 2.039211017722518948e-01
1.800000000000023803e-03 3.215800389621516153e+00
7.000000000000339284e-04 2.411160904064905131e-01
1.500000000000001332e-03 1.405736013571518450e+00
1.699999999999979305e-03 1.623981500520583321e+00
1.900000000000012790e-03 2.516488982351029691e+00
1.099999999999989875e-03 3.841426503022849492e-01
1.199999999999978861e-03 5.025879626162579328e-01
1.800000000000023803e-03 2.337403357184440367e+00
1.000000000000000888e-03 4.549061845007016380e-01
1.599999999999934808e-03 1.128321798015759381e+00
1.000000000000000888e-03 4.166243207500547330e-01
1.800000000000023803e-03 2.119353462881387706e+00
5.999999999999339195e-04 1.862606015928044423e-01
2.000000000000001776e-03 3.372934437741837765e+00
1.199999999999978861e-03 3.508039196436886220e-01
1.600000000000045830e-03 1.371559073799387907e+00
1.900000000000012790e-03 3.909229772934351033e+00
9.999999999998898659e-05 2.631742132269065601e-02
7.999999999999118927e-04 3.089265642826905522e-01
1.400000000000067857e-03 8.855333304845594000e-01
1.900000000000012790e-03 3.385379400058723398e+00
1.600000000000045830e-03 1.090578795006891255e+00
