# w mse
3.000000000000000000e+00 2.843092522215817652e-03
5.000000000000000000e+00 4.012729797155695222e-03
9.000000000000000000e+00 8.408527386522549052e-03
1.700000000000000000e+01 2.173036533702669623e-02
3.300000000000000000e+01 6.909238501153582013e-02
6.500000000000000000e+01 2.127543495882866786e-01
1.290000000000000000e+02 5.922158132328432245e-01
2.570000000000000000e+02 1.455865661011934487e+00
5.130000000000000000e+02 3.434768963595896452e+00
1.025000000000000000e+03 9.374423385549697230e+00
2.049000000000000000e+03 1.606981640951019941e+01
