# w mse
3.000000000000000000e+00 1.312849626981242362e-03
5.000000000000000000e+00 5.219486151545070507e-03
9.000000000000000000e+00 2.058416009088603546e-02
1.700000000000000000e+01 7.967656638384246204e-02
3.300000000000000000e+01 3.016884446654827245e-01
6.500000000000000000e+01 1.097386486122376104e+00
1.290000000000000000e+02 3.719030583675086099e+00
2.570000000000000000e+02 1.206245593112807946e+01
5.130000000000000000e+02 3.259279426797906609e+01
1.025000000000000000e+03 5.473086870104318535e+01
2.049000000000000000e+03 6.632390572553786967e+01
