# theta phi
1.401528028469493279e+02 8.088033418870841729e+01
1.319702037467345690e+02 3.736486337945357405e+01
-3.984719715305068632e+01 9.911966581129158271e+01
-4.802979625326543811e+01 1.426351366205464331e+02
1.257220002431688073e+02 1.076430004618644176e+02
1.257213600955054602e+02 1.076309010434130471e+02
-5.427799975683119982e+01 7.235699953813558238e+01
-5.427863990449454690e+01 7.236909895658696712e+01
-2.326469055995250201e+01 1.246081297327783375e+02
1.546089557321425616e+02 5.126618371343398195e+01
1.567353094400475015e+02 5.539187026722167673e+01
-2.539104426785743840e+01 1.287338162865660252e+02
-2.533085503198009647e+01 1.252401210600378221e+02
-7.142865836482859443e+00 9.372822583902937765e+01
-2.534609918190106015e+01 1.252456951449609051e+02
-7.138154107978068375e+00 9.373555601317602282e+01
1.546691449680199071e+02 5.475987893996218503e+01
1.728571341635171450e+02 8.627177416097065077e+01
1.546539008180989470e+02 5.475430485503911626e+01
1.728618458920219325e+02 8.626444398682399139e+01
-3.851599968932807627e+01 1.353457443829794897e+02
-3.851715970978398929e+01 1.353428037560386485e+02
1.414840003106719450e+02 4.465425561702052448e+01
1.414828402902159894e+02 4.465719624396135856e+01
1.543863435143305196e+02 1.200154745500492481e+02
-2.561365648566950171e+01 5.998452544995075897e+01
-5.692712720423747896e+01 4.276536920187591306e+01
8.809462112754798113e+01 8.028182030860429563e+01
1.230728727957625210e+02 1.372346307981241011e+02
-9.190537887245201887e+01 9.971817969139571858e+01
-3.464689162018734692e+01 4.896931389919517841e+01
-3.367976143319457094e+01 4.846461298740724999e+01
1.453531083798126815e+02 1.310306861008048429e+02
1.463202385668054433e+02 1.315353870125927642e+02
-4.391323491441139737e+01 4.489726575222001514e+01
6.082017206470946746e+01 9.777120326919146009e+01
1.360867650855886097e+02 1.351027342477799777e+02
-1.191798279352905325e+02 8.222879673080855412e+01
1.482041838460435201e+02 1.255641185894091478e+02
-3.179581615395647987e+01 5.443588141059086638e+01
