# rg size
7.047814433095087594e-01 2.000000000000000000e+00
6.585649898327969876e-01 2.000000000000000000e+00
7.334353050542705699e-01 2.000000000000000000e+00
1.186500965085307557e+00 3.000000000000000000e+00
1.046157086002504455e+00 3.000000000000000000e+00
1.117872242360910207e+00 6.000000000000000000e+00
1.189984017627559121e+00 4.000000000000000000e+00
1.171247810780998266e+00 3.000000000000000000e+00
7.112176991259490100e-01 2.000000000000000000e+00
1.458696396209644197e+00 6.000000000000000000e+00
1.034092908104872199e+00 3.000000000000000000e+00
1.208901882894853008e+00 5.000000000000000000e+00
8.186033913932947437e-01 3.000000000000000000e+00
1.017032144342556954e+00 4.000000000000000000e+00
8.359851328512739599e-01 3.000000000000000000e+00
7.050411102671826358e-01 2.000000000000000000e+00
7.367087329243426908e-01 2.000000000000000000e+00
7.574184645891369749e-01 2.000000000000000000e+00
7.288007018384133895e-01 2.000000000000000000e+00
1.010764666333752171e+00 4.000000000000000000e+00
7.406193919057003638e-01 2.000000000000000000e+00
7.292633720634662531e-01 2.000000000000000000e+00
7.940664340393419618e-01 2.000000000000000000e+00
6.891626340434273690e-01 2.000000000000000000e+00
6.718676357898241136e-01 2.000000000000000000e+00
7.466368058165926413e-01 2.000000000000000000e+00
6.753590910274983594e-01 2.000000000000000000e+00
6.945503394283846221e-01 2.000000000000000000e+00
6.958567089087719371e-01 2.000000000000000000e+00
9.519104068486939907e-01 3.000000000000000000e+00
7.337011558984998238e-01 2.000000000000000000e+00
1.268991080080537293e+00 7.000000000000000000e+00
7.145724790623652067e-01 2.000000000000000000e+00
1.469372693210667880e+00 8.000000000000000000e+00
1.176134705078015763e+00 3.000000000000000000e+00
7.146386471497443438e-01 2.000000000000000000e+00
8.048605262198108568e-01 2.000000000000000000e+00
6.892417582629114525e-01 2.000000000000000000e+00
9.895916725685183213e-01 4.000000000000000000e+00
8.312716008622083042e-01 2.000000000000000000e+00
1.018824943026743313e+00 3.000000000000000000e+00
7.258726139391892263e-01 2.000000000000000000e+00
1.082729109203591777e+00 4.000000000000000000e+00
1.241448601832904952e+00 4.000000000000000000e+00
1.315186849508833244e+00 4.000000000000000000e+00
6.721476022178268783e-01 2.000000000000000000e+00
7.325130532399102279e-01 2.000000000000000000e+00
1.627570996219273702e+00 1.200000000000000000e+01
7.068338753601940416e-01 2.000000000000000000e+00
1.194996557146086325e+00 4.000000000000000000e+00
1.052751279652070826e+00 3.000000000000000000e+00
1.029803904806249948e+00 4.000000000000000000e+00
1.115104837803211346e+00 4.000000000000000000e+00
8.409630576684073988e-01 3.000000000000000000e+00
7.845646040958270673e-01 2.000000000000000000e+00
7.243160799450708565e-01 2.000000000000000000e+00
1.029839156161098668e+00 4.000000000000000000e+00
1.352004607210794296e+00 8.000000000000000000e+00
1.118322405033561839e+00 4.000000000000000000e+00
1.627511898950995128e+00 1.200000000000000000e+01
7.046807252224738249e-01 2.000000000000000000e+00
7.280222834273157861e-01 2.000000000000000000e+00
7.298976447652104627e-01 2.000000000000000000e+00
7.669130763983800225e-01 2.000000000000000000e+00
1.052223703644558750e+00 3.000000000000000000e+00
7.767453546691591715e-01 2.000000000000000000e+00
7.549224794640599923e-01 2.000000000000000000e+00
7.430916708814617744e-01 2.000000000000000000e+00
7.307326422732357551e-01 2.000000000000000000e+00
7.634581465280573243e-01 2.000000000000000000e+00
7.629220729101893195e-01 2.000000000000000000e+00
6.934236652052592209e-01 2.000000000000000000e+00
9.021525597842022792e-01 4.000000000000000000e+00
7.904910708224904825e-01 2.000000000000000000e+00
7.065072295337085917e-01 2.000000000000000000e+00
1.194970412151377559e+00 4.000000000000000000e+00
7.664966445894518809e-01 2.000000000000000000e+00
1.057235950118202483e+00 3.000000000000000000e+00
1.060664878901034003e+00 5.000000000000000000e+00
1.869822372587571557e+00 1.500000000000000000e+01
1.913746624002883978e+00 1.900000000000000000e+01
1.869839756389882535e+00 1.500000000000000000e+01
1.869634101179685759e+00 1.500000000000000000e+01
7.134663129866057885e-01 2.000000000000000000e+00
1.010215461172371487e+00 4.000000000000000000e+00
7.126800090506175689e-01 2.000000000000000000e+00
7.403211541847571908e-01 2.000000000000000000e+00
1.258732845909144915e+00 6.000000000000000000e+00
1.134817366536138072e+00 4.000000000000000000e+00
1.913858046778615485e+00 1.900000000000000000e+01
1.373218368401484479e+00 6.000000000000000000e+00
7.406711979913772614e-01 2.000000000000000000e+00
7.789860219862838608e-01 2.000000000000000000e+00
7.842247867374299020e-01 2.000000000000000000e+00
8.023498708169698457e-01 2.000000000000000000e+00
6.963120627037516774e-01 2.000000000000000000e+00
9.366367651774160086e-01 3.000000000000000000e+00
7.355802738655414785e-01 2.000000000000000000e+00
7.487774805197526806e-01 2.000000000000000000e+00
8.511007127680748630e-01 3.000000000000000000e+00
1.019192096846663897e+00 3.000000000000000000e+00
1.736661109955657034e+00 1.100000000000000000e+01
1.054339939500231749e+00 4.000000000000000000e+00
6.845704908554435253e-01 2.000000000000000000e+00
7.644061766065228802e-01 2.000000000000000000e+00
1.092964589308499379e+00 3.000000000000000000e+00
1.869651486732522461e+00 1.500000000000000000e+01
1.923627365157307700e+00 6.000000000000000000e+00
7.059921576530026055e-01 2.000000000000000000e+00
1.932853050178278798e+00 1.400000000000000000e+01
2.006101623697232661e+00 2.000000000000000000e+01
1.932751604006162305e+00 1.400000000000000000e+01
7.993239842412694918e-01 2.000000000000000000e+00
2.006128413080855655e+00 2.000000000000000000e+01
2.006084214601426829e+00 2.000000000000000000e+01
7.576443297044763714e-01 2.000000000000000000e+00
7.414457219964682988e-01 2.000000000000000000e+00
7.092600329451644869e-01 2.000000000000000000e+00
7.376985468788147537e-01 2.000000000000000000e+00
1.211588575740582652e+00 7.000000000000000000e+00
8.705514221289608612e-01 3.000000000000000000e+00
7.530783955208429914e-01 2.000000000000000000e+00
1.932466382731210519e+00 1.400000000000000000e+01
2.039441526316903008e+00 7.000000000000000000e+00
1.401835022666184649e+00 5.000000000000000000e+00
7.066757077802544584e-01 2.000000000000000000e+00
6.679629297354027218e-01 2.000000000000000000e+00
8.002633952542231865e-01 2.000000000000000000e+00
7.079522725204647760e-01 2.000000000000000000e+00
7.098188435793002515e-01 2.000000000000000000e+00
7.945799969585651823e-01 2.000000000000000000e+00
2.059636310013324145e+00 1.800000000000000000e+01
7.429790485158520585e-01 2.000000000000000000e+00
6.912485694982968276e-01 2.000000000000000000e+00
1.277261857169014858e+00 6.000000000000000000e+00
7.264126556813540470e-01 2.000000000000000000e+00
2.006111004217529192e+00 2.000000000000000000e+01
1.441610111164408403e+00 6.000000000000000000e+00
1.156114349560378507e+00 3.000000000000000000e+00
2.063871518602120148e+00 1.900000000000000000e+01
1.265843600842881944e+00 7.000000000000000000e+00
8.024123034824689471e-01 2.000000000000000000e+00
7.134939948147537292e-01 2.000000000000000000e+00
2.063727058040295326e+00 1.900000000000000000e+01
1.833255561683868162e+00 1.600000000000000000e+01
6.989611172900839220e-01 2.000000000000000000e+00
7.052405828628132145e-01 2.000000000000000000e+00
2.063830367337384342e+00 1.900000000000000000e+01
1.401784239134330923e+00 5.000000000000000000e+00
8.033791346037753023e-01 2.000000000000000000e+00
1.833180837571377397e+00 1.600000000000000000e+01
1.126212469663651516e+00 4.000000000000000000e+00
1.086666365842899884e+00 4.000000000000000000e+00
7.535147520129138465e-01 2.000000000000000000e+00
1.401363935210947709e+00 5.000000000000000000e+00
1.148500341232048916e+00 6.000000000000000000e+00
1.265496735001229833e+00 7.000000000000000000e+00
1.500702028300138435e+00 5.000000000000000000e+00
6.991961489216416137e-01 2.000000000000000000e+00
1.745802537039561120e+00 6.000000000000000000e+00
1.854790375709296280e+00 7.000000000000000000e+00
7.291821734084703577e-01 2.000000000000000000e+00
8.040253286124527943e-01 2.000000000000000000e+00
7.273465664775637940e-01 2.000000000000000000e+00
8.031389297625788348e-01 2.000000000000000000e+00
1.080667769928931321e+00 3.000000000000000000e+00
7.134720633400680745e-01 2.000000000000000000e+00
7.307871161746887223e-01 2.000000000000000000e+00
1.122070951064494393e+00 3.000000000000000000e+00
7.486596518780881393e-01 2.000000000000000000e+00
2.269149343994091517e+00 2.600000000000000000e+01
7.960637401434581539e-01 3.000000000000000000e+00
7.131151594705842367e-01 2.000000000000000000e+00
7.189153392438782930e-01 2.000000000000000000e+00
7.054080425895929984e-01 2.000000000000000000e+00
1.529250213726334406e+00 9.000000000000000000e+00
2.063685903894919349e+00 1.900000000000000000e+01
1.379208213134557992e+00 9.000000000000000000e+00
7.272434656519581875e-01 2.000000000000000000e+00
9.877544037230471252e-01 3.000000000000000000e+00
9.611142200979497785e-01 3.000000000000000000e+00
1.114605682409488541e+00 6.000000000000000000e+00
1.760238170408521263e+00 1.000000000000000000e+01
1.352146645496827171e+00 9.000000000000000000e+00
1.816919447277949295e+00 1.400000000000000000e+01
1.760409632343808539e+00 1.000000000000000000e+01
