# w mse
3.000000000000000000e+00 8.926556151706908741e-04
5.000000000000000000e+00 3.120326907145176774e-03
9.000000000000000000e+00 1.103917350530361600e-02
1.700000000000000000e+01 4.025885642220417698e-02
3.300000000000000000e+01 1.439324026202272178e-01
6.500000000000000000e+01 4.505427180577869506e-01
1.290000000000000000e+02 1.192578714332191314e+00
2.570000000000000000e+02 3.262179189756917452e+00
5.130000000000000000e+02 8.627112516534173992e+00
1.025000000000000000e+03 1.782685800725408853e+01
2.049000000000000000e+03 2.114603770054611687e+01
4.097000000000000000e+03 2.780978988765592419e+01
8.193000000000000000e+03 3.605465339501262179e+01
