# w mse
3.000000000000000000e+00 1.366056752169164494e-02
5.000000000000000000e+00 1.243788944177207263e-02
9.000000000000000000e+00 1.186400004363123706e-02
1.700000000000000000e+01 1.646605435604755335e-02
3.300000000000000000e+01 2.900196956608536852e-02
6.500000000000000000e+01 5.720427079465044418e-02
1.290000000000000000e+02 1.160517634798630682e-01
2.570000000000000000e+02 2.309220100006000032e-01
5.130000000000000000e+02 4.475946050494375439e-01
1.025000000000000000e+03 8.743732855766138679e-01
2.049000000000000000e+03 1.495531643503195118e+00
4.097000000000000000e+03 2.645443515533863366e+00
8.193000000000000000e+03 3.248752708622792085e+00
1.638500000000000000e+04 3.975308465243190259e+00
