# w mse
3.000000000000000000e+00 5.369603762627927959e-04
5.000000000000000000e+00 1.397626424920786828e-03
9.000000000000000000e+00 2.742811746847891204e-03
1.700000000000000000e+01 4.349510699051800829e-03
3.300000000000000000e+01 9.306437876778072757e-03
6.500000000000000000e+01 2.491111823376826462e-02
1.290000000000000000e+02 7.361943643879946542e-02
2.570000000000000000e+02 2.372399220000550868e-01
5.130000000000000000e+02 7.435125990689933628e-01
1.025000000000000000e+03 2.037856717432446008e+00
2.049000000000000000e+03 4.234242478611101923e+00
4.097000000000000000e+03 5.614342629720015410e+00
8.193000000000000000e+03 8.866265892514372027e+00
