# clusterSize EnergyDrop
0.000000000000000000e+00 -3.841413257205759874e+04
0.000000000000000000e+00 -3.839343441485340009e+04
0.000000000000000000e+00 -3.835937277989299764e+04
0.000000000000000000e+00 -3.831536214636039949e+04
0.000000000000000000e+00 -3.825452461658340326e+04
0.000000000000000000e+00 -3.817156488976760011e+04
0.000000000000000000e+00 -3.806630949873299687e+04
0.000000000000000000e+00 -3.795935049564539804e+04
0.000000000000000000e+00 -3.783652177988860058e+04
0.000000000000000000e+00 -3.769986971759019798e+04
0.000000000000000000e+00 -3.756241584240450175e+04
0.000000000000000000e+00 -3.740603757487340044e+04
0.000000000000000000e+00 -3.725265987167690037e+04
0.000000000000000000e+00 -3.711377110305410315e+04
0.000000000000000000e+00 -3.707605766238270007e+04
1.700000000000000000e+01 -3.700479579593359813e+04
2.740000000000000000e+02 -3.695307274828889786e+04
4.730000000000000000e+02 -3.690495739790939842e+04
5.550000000000000000e+02 -3.686459315871880244e+04
4.840000000000000000e+02 -3.684456983925899840e+04
4.790000000000000000e+02 -3.682366671113460325e+04
4.960000000000000000e+02 -3.680719538720120181e+04
5.080000000000000000e+02 -3.678797819375999825e+04
5.430000000000000000e+02 -3.676441465257079835e+04
5.370000000000000000e+02 -3.675172118418219907e+04
5.380000000000000000e+02 -3.674846598551810166e+04
5.120000000000000000e+02 -3.673233620743519714e+04
5.160000000000000000e+02 -3.673358441358470009e+04
5.260000000000000000e+02 -3.674254482498599828e+04
5.170000000000000000e+02 -3.672621397611620341e+04
5.440000000000000000e+02 -3.671713228074419749e+04
5.160000000000000000e+02 -3.671498519980379933e+04
5.140000000000000000e+02 -3.671179855475100339e+04
5.190000000000000000e+02 -3.671002339170579944e+04
5.020000000000000000e+02 -3.671181571049900231e+04
5.170000000000000000e+02 -3.670056178630860086e+04
5.060000000000000000e+02 -3.671454306064209959e+04
4.820000000000000000e+02 -3.670825313454889692e+04
4.440000000000000000e+02 -3.670847367172649683e+04
4.690000000000000000e+02 -3.671319651511649863e+04
4.590000000000000000e+02 -3.670596372202820203e+04
4.810000000000000000e+02 -3.671132559823909833e+04
4.490000000000000000e+02 -3.670739442559130111e+04
4.170000000000000000e+02 -3.670049496820889908e+04
4.090000000000000000e+02 -3.669316572312120115e+04
3.910000000000000000e+02 -3.669321631253389933e+04
3.830000000000000000e+02 -3.669622234419469896e+04
3.650000000000000000e+02 -3.669690770528779831e+04
3.780000000000000000e+02 -3.669944516936610307e+04
4.360000000000000000e+02 -3.669493105403939990e+04
4.310000000000000000e+02 -3.668995083314910153e+04
4.310000000000000000e+02 -3.668374871138830349e+04
4.160000000000000000e+02 -3.668775387221640267e+04
4.230000000000000000e+02 -3.668817618858390051e+04
4.230000000000000000e+02 -3.669717684165029641e+04
4.230000000000000000e+02 -3.669341585211909842e+04
4.050000000000000000e+02 -3.669998055955160089e+04
4.220000000000000000e+02 -3.670055143833540205e+04
4.030000000000000000e+02 -3.670737614500320342e+04
4.020000000000000000e+02 -3.670600167890799639e+04
3.890000000000000000e+02 -3.670255818611510040e+04
3.300000000000000000e+02 -3.670242950988889788e+04
3.180000000000000000e+02 -3.670371386626150343e+04
2.920000000000000000e+02 -3.669780689923099999e+04
2.680000000000000000e+02 -3.670298819194720272e+04
2.660000000000000000e+02 -3.670864628786179674e+04
2.560000000000000000e+02 -3.671012336773930292e+04
2.290000000000000000e+02 -3.671292689354369941e+04
2.290000000000000000e+02 -3.671608084102690191e+04
2.180000000000000000e+02 -3.671506540216340363e+04
2.410000000000000000e+02 -3.671400368781750149e+04
2.420000000000000000e+02 -3.672363146429479821e+04
1.920000000000000000e+02 -3.672129047545009962e+04
1.820000000000000000e+02 -3.672738232965880161e+04
2.070000000000000000e+02 -3.673427181295830087e+04
1.540000000000000000e+02 -3.674101214289930067e+04
1.620000000000000000e+02 -3.674338843507639831e+04
1.610000000000000000e+02 -3.674496102937649994e+04
1.630000000000000000e+02 -3.675516291802719934e+04
1.740000000000000000e+02 -3.675566926864509878e+04
1.770000000000000000e+02 -3.675953882918909949e+04
1.970000000000000000e+02 -3.675265079333710310e+04
1.790000000000000000e+02 -3.676277859147910203e+04
1.730000000000000000e+02 -3.676239077497449762e+04
